"﻿""pitch_type""",game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SI,2026-03-26,92.8,-2.98,4.26,"Semien, Marcus",543760,664875,,foul,,,,,5,Foul,R,R,R,NYM,PIT,S,,,0,0,2026,-1.44,0.35,0.0070806551861544165,2.1598444555323604,,,,0,6,Bot,,,,,,,10.76776165450652,-134.80783291132667,-0.18025453474113695,-19.83120122953891,28.76401695408239,-28.022591594009874,3.212106299,1.621062992,5,79.4,-24,93.2,2296,6.5,823649,680779,687462,664040,693304,669707,668804,665833,656811,53.95,,,,,,,,59,1,Sinker,9,5,9,5,5,9,9,5,Standard,Standard,247,-0.001,-0.039,,,,0.039,88.0,4,4,0.951,0.951,31,35,32,36,1,3,,,2,2,2.3,1.44,1.44,0.7,,,,,
SL,2026-03-26,84,-2.06,5.84,"Baty, Brett",683146,642701,,ball,,,,,14,Ball,R,L,R,NYM,PIT,B,,,0,0,2026,0.1,-0.01,1.601080907125069,2.1575993160748883,,,,0,8,Bot,,,,,,,8.18387898604304,-122.17469742902213,-1.910411993844893,-0.48995911563908223,22.813829047649325,-32.154550912354935,3.327952756,1.679527559,,,,84.3,2612,6.4,823649,680779,687462,664040,693304,669707,668804,665833,656811,54.08,,,,,,,,73,1,Slider,11,5,11,5,5,11,11,5,Standard,Standard,95,0,0.041,,,,-0.041,,6,6,0.998,0.998,30,26,30,27,1,4,,,2,2,3.23,-0.1,0.1,34.9,,,,,
SI,2026-03-26,96.6,2.2,5.72,"Bichette, Bo",666182,642397,field_out,hit_into_play,,,,,11,Bo Bichette flies out to left fielder Bryan Reynolds.,R,R,L,NYM,PIT,X,7,fly_ball,0,0,2026,1.41,0.81,-1.2259414702885436,2.500995931717248,,,,0,7,Bot,95.29,109.58,,,,,-12.257691041735868,-140.13763946844693,-4.7010067317605175,21.277869769826424,28.70209201390756,-20.57413852439941,3.162081693,1.595816929,237,69.5,32,96.8,2206,6.4,823649,680779,687462,664040,693304,669707,668804,665833,656811,54.15,0.82,0.75,0,1,0,0,4,67,1,Sinker,11,5,11,5,5,11,11,5,Standard,Standard,124,-0.001,-0.259,70.2,7.1,0.878,0.259,88.0,6,6,0.993,0.993,31,28,31,28,1,4,,,2,2,1.63,1.41,-1.41,28.7,8.468834217067622,-4.245834238835435,38.79346875669082,21.07376152379438,30.009639118722692
FF,2026-03-26,93,-1.13,6.1,"Alvarez, Francisco",682626,676755,,called_strike,,,,,2,Called Strike,R,R,R,NYM,PIT,S,,,0,0,2026,-0.93,1.44,0.1908109956419176,2.647721801628629,,,701807,1,5,Bot,,,,,,,5.442471512012858,-135.32479293880834,-6.110181670251787,-12.576945409957773,29.088970771344197,-13.332246242462574,3.120833333,1.575,,,,93.7,2254,6.7,823649,680779,687462,664040,693304,669707,668804,665833,656811,53.84,,,,,,,,48,1,4-Seam Fastball,6,4,6,4,4,6,6,4,Standard,Standard,206,-0.003,-0.04,,,,0.04,,2,2,0.813,0.813,30,24,31,25,1,2,,,3,2,1.19,0.93,0.93,48.6,,,,,
FF,2026-03-26,98.6,-3,5.78,"Lindor, Francisco",596019,694973,,ball,,,,,11,Ball,R,L,R,NYM,PIT,B,,,0,0,2026,-1.18,0.97,-1.0061778616113428,2.4969142791579317,,,,0,1,Bot,,,,,,,8.274530068351668,-143.2307068367626,-5.592556069898016,-18.22780265162074,34.430496278418744,-17.653608980604428,3.107668963,1.568356299,,,,99.8,2429,7.1,823649,680779,687462,664040,693304,669707,668804,665833,656811,53.38,,,,,,,,6,1,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,226,0.004,0.041,,,,-0.041,,-2,-2,0.352,0.352,24,32,24,33,1,0,,,6,2,1.39,1.18,-1.18,26.9,,,,,
FA,2026-03-26,70.1,-0.93,6.1,"Lindor, Francisco",596019,670990,,ball,,,,,14,Ball,R,L,R,NYM,PIT,B,,,0,0,2026,-1.2,1.04,0.8363401613891122,1.5010892085246779,,543760,682626,2,1,Bot,,,,,,,5.405419103852763,-101.91834418034486,-2.735182638511664,-9.262932799571113,16.13159981866744,-24.66651030526436,3.107668963,1.568356299,,,,70.4,1600,6.5,823649,680779,687462,664040,693304,669707,668804,665833,656811,54.02,,,,,,,,15,1,Other,5,2,5,2,2,5,5,2,Standard,Standard,233,0.008,0.024,,,,-0.024,,3,3,0.802,0.802,31,32,31,33,1,1,,,3,2,3.59,1.2,-1.2,28.6,,,,,
FF,2026-03-26,96.8,1.1,5.92,"Lindor, Francisco",596019,682254,,ball,,,,,12,Ball,R,R,L,NYM,PIT,B,,,0,0,2026,0.3,1.45,0.945666056391124,4.026704068864433,,,,0,4,Bot,,,,,,,-1.1152048777731363,-141.01956637538035,-2.743340525686132,4.232090367126111,33.69100435391546,-12.415727919832573,3.107668963,1.568356299,,,,97.9,2137,7,823649,680779,687462,664040,693304,669707,668804,665833,656811,53.52,,,,,,,,35,1,4-Seam Fastball,5,3,5,3,3,5,5,3,Standard,Standard,161,0.002,0.041,,,,-0.041,,2,2,0.786,0.786,26,32,26,33,1,2,,,3,2,0.98,0.3,-0.3,61.3,,,,,
FF,2026-03-26,97.6,-3.06,5.86,"Lindor, Francisco",596019,694973,,ball,,,,,11,Ball,R,L,R,NYM,PIT,B,,,1,0,2026,-0.95,1.35,-1.0755030153642673,3.917185233732626,,,,0,1,Bot,,,,,,,7.569137853046213,-141.84881191047643,-2.635526715256188,-14.719056197888548,36.65717219503192,-13.732663590699012,3.107668963,1.568356299,,,,97.7,2486,6.7,823649,680779,687462,664040,693304,669707,668804,665833,656811,53.79,,,,,,,,6,2,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,230,0.007,0.077,,,,-0.077,,-2,-2,0.356,0.356,24,32,24,33,1,0,,,6,2,1.08,0.95,-0.95,27.8,,,,,
FF,2026-03-26,94.6,-2.26,5.84,"Baty, Brett",683146,642701,,ball,,,,,11,Ball,R,L,R,NYM,PIT,B,,,1,0,2026,-1.15,1.52,-1.671383921158289,3.9309262745944635,,,,0,8,Bot,,,,,,,4.132448235302174,-137.71269573879158,-2.5302813224945684,-15.584127566158001,33.57806522836755,-12.580751757072154,3.327952756,1.679527559,,,,94,2510,6.1,823649,680779,687462,664040,693304,669707,668804,665833,656811,54.36,,,,,,,,73,2,4-Seam Fastball,11,5,11,5,5,11,11,5,Standard,Standard,221,0,0.077,,,,-0.077,,6,6,0.998,0.998,30,26,30,27,1,4,,,2,2,1.05,1.15,-1.15,31.3,,,,,
SL,2026-03-26,81.8,2.26,5.8,"Polanco, Jorge",593871,642397,,called_strike,,,,,4,Called Strike,R,R,L,NYM,PIT,S,,,0,0,2026,-0.74,0.16,-0.41303346771727745,2.522020079964561,,,,1,7,Bot,,,,,,,-4.47399606403742,-119.01024638886213,-0.8350671305307861,-5.976271340410991,25.799998240119116,-30.722220023621055,3.191043307,1.610433071,,,,81.1,2431,6.1,823649,680779,687462,664040,693304,669707,668804,665833,656811,54.39,,,,,,,,68,1,Slider,11,5,11,5,5,11,11,5,Standard,Standard,301,0,-0.039,,,,0.039,,6,6,0.992,0.992,31,32,31,33,1,4,,,2,2,3.28,-0.74,0.74,42.6,,,,,
