"﻿""pitch_type""",game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
ST,2026-04-14,84.1,-3.03,6.26,"Robert Jr., Luis",673357,595014,,called_strike,,,,,12,Called Strike,R,R,R,LAD,NYM,S,,,0,0,2026,1.17,0.02,0.9405011479911991,2.6811217712875224,701807,,596019,2,8,Top,,,,,,,6.6295489401473,-122.40574473729914,-1.7424247191111326,10.522091144825625,23.59371235072581,-31.866965091269915,3.310400263,1.670669291,,,,83.1,2577,5.5,823965,669257,518692,690976,571970,808975,606192,681624,663656,54.96,,,,,,,,54,1,Sweeper,1,1,1,1,1,1,1,1,Standard,Standard,49,0.008,-0.035,,,,0.035,,0,0,0.5,0.5,38,28,38,29,1,3,3,1,1,1,3.2,-1.17,-1.17,31.4,,,,,
FF,2026-04-14,96.9,-1.89,5.54,"Lindor, Francisco",596019,808967,,ball,,,,,13,Ball,R,L,R,LAD,NYM,B,,,0,0,2026,-0.96,1.47,-0.5995875635478162,0.7481988656842914,,,,0,1,Top,,,,,,,5.657447360005652,-140.55954170274077,-10.340540785958945,-14.091043288993914,34.21260116173705,-10.479244351143326,3.107668963,1.568356299,,,,96.7,2356,6.5,823965,669257,518692,690976,571970,808975,606192,681624,663656,54.01,,,,,,,,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,216,-0.004,0.041,,,,-0.041,,0,0,0.5,0.5,27,32,28,33,1,0,7,1,,1,0.99,0.96,-0.96,43.2,,,,,
FF,2026-04-14,90.2,0.2,6.03,"Polanco, Jorge",593871,681911,,called_strike,,,,,1,Called Strike,R,R,L,LAD,NYM,S,,,0,0,2026,0.35,1.82,-0.5063931571406965,3.175873203833972,,,,0,9,Top,,,,,,,-2.494978308191239,-131.38371809855315,-4.903773235951919,4.558988667689115,27.671352375604137,-10.293585879902684,3.191043307,1.610433071,,,,90.5,2433,6.4,823965,669257,518692,669289,571970,500743,606192,681624,663656,54.1,,,,,,,,61,1,4-Seam Fastball,2,1,1,2,1,2,1,2,Infield shade,Standard,166,0.011,-0.039,,,,0.039,,1,-1,0.835,0.16500000000000004,30,32,30,33,1,3,3,1,4,,0.98,0.35,-0.35,70.4,,,,,
CH,2026-04-14,81.6,0.54,5.98,"Polanco, Jorge",593871,681911,,swinging_strike,,,,,14,Swinging Strike,R,R,L,LAD,NYM,S,,,0,1,2026,1.02,1.25,1.2819739653859408,1.548761063785319,,,,0,9,Top,,,,,,,-0.3509016742601524,-118.72293701105686,-5.592660390283897,9.716726414274492,22.5224581142113,-19.468159092271634,3.191043307,1.610433071,,,,81.7,1733,6.3,823965,669257,518692,669289,571970,500743,606192,681624,663656,54.16,,,,,,,,61,2,Changeup,2,1,1,2,1,2,1,2,Infield shade,Standard,143,0.018,-0.055,56.9,7.3,,0.055,,1,-1,0.846,0.15400000000000003,30,32,30,33,1,3,3,1,4,,2.17,1.02,-1.02,61.6,12.201626982385742,-23.839427894741743,33.57953298357564,46.02690286286357,38.93054680378826
SI,2026-04-14,96.6,-2.64,6.38,"Robert Jr., Luis",673357,595014,,ball,,,,,13,Ball,R,R,R,LAD,NYM,B,,,0,1,2026,-1.5,0.56,-1.02819764877376,1.8625593452702103,701807,596019,,2,8,Top,,,,,,,7.581115182678093,-140.46420095068436,-7.462958008773716,-21.599254966917925,28.790290128430776,-23.250057561327843,3.310400263,1.670669291,,,,95.6,2334,5.5,823965,669257,518692,690976,571970,808975,606192,681624,663656,54.98,,,,,,,,54,2,Sinker,1,1,1,1,1,1,1,1,Standard,Standard,229,-0.012,0.002,,,,-0.002,,0,0,0.508,0.492,38,28,38,29,1,3,3,1,1,1,1.86,1.5,1.5,32.3,,,,,
CU,2026-04-14,78,-1.78,5.61,"Lindor, Francisco",596019,808967,,ball,,,,,13,Ball,R,L,R,LAD,NYM,B,,,1,0,2026,0.95,-1.29,-0.9640078303192373,1.641079790668826,,,,0,1,Top,,,,,,,-0.043891586320200016,-113.50339561963287,1.1629392900900275,8.084092787070153,25.07706790273677,-43.66928085080549,3.107668963,1.568356299,,,,77.6,2892,6.5,823965,669257,518692,690976,571970,808975,606192,681624,663656,54.03,,,,,,,,1,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,38,-0.007,0.077,,,,-0.077,,0,0,0.496,0.504,27,32,28,33,1,0,7,1,,1,5.1,-0.95,0.95,45.3,,,,,
FF,2026-04-14,95.3,-1.86,5.66,"Lindor, Francisco",596019,808967,home_run,hit_into_play,,,,,5,Francisco Lindor homers (1) on a fly ball to right field.,R,L,R,LAD,NYM,X,,fly_ball,2,0,2026,-0.55,1.56,-0.045633846593576055,2.3412729341503615,,,,0,1,Top,215.13,56.37,,,,,5.971223941489974,-138.4760506466296,-6.376676109174189,-8.506665801992886,33.814845375595226,-10.88989592523153,3.107668963,1.568356299,402,111.3,37,95,2267,6.4,823965,669257,518692,690976,571970,808975,606192,681624,663656,54.12,0.886,1.822,2,1,0,3,6,1,3,4-Seam Fastball,0,0,0,0,1,0,1,0,Standard,Standard,211,-0.085,0.996,80.1,8.1,3.551,-0.996,111.3,0,0,0.489,0.511,27,32,28,33,1,0,7,1,,1,0.98,0.55,-0.55,46.3,22.40055782568051,-12.525100958682533,35.53317989302665,33.77206175069247,36.21180733334543
FF,2026-04-14,91.9,0.17,6.01,"Polanco, Jorge",593871,681911,strikeout,swinging_strike,,,,,12,Jorge Polanco strikes out swinging.,R,R,L,LAD,NYM,S,2,,0,2,2026,0.35,1.86,0.9951082556095281,3.6161076944255357,,,,0,9,Top,,,,,,,1.2864897026745763,-133.86675318465828,-4.125687882257797,3.9291394589098334,30.109115323330837,-9.223357370343608,3.191043307,1.610433071,,,,91.8,2496,6.3,823965,669257,518692,669289,571970,500743,606192,681624,663656,54.23,,0,0,1,0,0,,61,3,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,174,0.044,-0.165,64.3,6.4,,0.165,,1,-1,0.864,0.136,30,32,30,33,1,3,3,1,4,,0.85,0.35,-0.35,69.3,-4.670992189026995,0.7360920957401007,21.838230665938845,42.08504289030956,18.0242712651249
ST,2026-04-14,82.4,-2.95,6.33,"Robert Jr., Luis",673357,595014,,swinging_strike,,,,,14,Swinging Strike,R,R,R,LAD,NYM,S,,,1,1,2026,1.63,-0.05,1.2027646595230435,1.4310748173950918,701807,596019,,2,8,Top,,,,,,,6.00172859048002,-119.93770071764901,-4.225449612439016,14.556722356292797,23.229278507286782,-32.01290230030081,3.310400263,1.670669291,,,,81.3,2572,5.5,823965,669257,518692,690976,571970,808975,606192,681624,663656,54.99,,,,,,,,54,3,Sweeper,1,1,1,1,1,1,1,1,Standard,Standard,43,0.029,-0.064,69.6,8.9,,0.064,,0,0,0.496,0.504,38,28,38,29,1,3,3,1,1,1,3.4,-1.63,-1.63,31.5,17.492496129609943,-24.174329343508266,33.95479960275639,48.291741408327226,40.81843513373475
FC,2026-04-14,92.5,-1.69,5.55,"Robert Jr., Luis",673357,808967,,called_strike,,,,,2,Called Strike,R,R,R,LAD,NYM,S,,,0,0,2026,0.19,0.93,0.26768617456146176,3.0872561355424972,,,,0,1,Top,,,,,,,4.518149962733224,-134.68636503438458,-2.384505119775236,1.3840833968849835,27.965774902816598,-20.525112350218937,3.310400263,1.670669291,,,,92.9,2435,6.4,823965,669257,518692,690976,571970,808975,606192,681624,663656,54.13,,,,,,,,2,1,Cutter,0,1,1,0,1,0,1,0,Standard,Standard,182,0.003,-0.039,,,,0.039,,-1,1,0.404,0.596,27,28,28,29,1,0,7,1,,1,1.72,-0.19,-0.19,40.9,,,,,
