"﻿""pitch_type""",game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SI,2026-04-04,95.5,-1.54,6.25,"Vientos, Mark",668901,676775,,called_strike,,,,,8,Called Strike,R,R,R,SF,NYM,S,,,0,0,2026,-1.28,0.62,0.22394129312360556,2.074057924458282,,683146,,0,7,Top,,,,,,,7.5047520200076985,-138.84099276382176,-6.561817203243736,-18.16773164419932,29.572605248562773,-22.825931903603887,3.340239501,1.685728347,,,,95.6,2259,6.3,823239,672275,666464,650333,656305,642715,671218,664056,808982,54.2,,,,,,,,54,1,Sinker,0,8,8,0,8,0,8,0,Infield shade,Standard,224,0,-0.043,,,,0.043,,-8,8,0.003,0.997,28,26,28,27,1,3,5,1,1,1,1.87,1.28,1.28,39.1,,,,,
FC,2026-04-04,90.2,-1.86,5.4,"Lindor, Francisco",596019,694738,,ball,,,,,11,Ball,R,L,R,SF,NYM,B,,,1,1,2026,0.47,0.83,-0.944578378141868,2.585066090386096,,,,0,1,Top,,,,,,,1.2300113639815717,-131.47664580207345,-2.677031137191365,5.25515260849205,27.10281491921538,-22.226918294910494,3.107668963,1.568356299,,,,90.1,2431,6.1,823239,672275,666464,650333,656305,642715,671218,664056,808982,54.44,,,,,,,,1,3,Cutter,0,0,0,0,0,0,0,0,Infield shade,Standard,188,-0.005,0.055,,,,-0.055,,0,0,0.501,0.499,27,32,28,33,1,0,5,1,6,1,1.96,-0.47,0.47,23.3,,,,,
EP,2026-04-04,46.6,-1.64,6.52,"Vientos, Mark",668901,683766,,ball,,,,,14,Ball,R,R,R,SF,NYM,B,,,0,0,2026,0.97,0.05,0.7815678354818963,1.1546356516637726,,,,1,9,Top,,,,,,,1.9301453667832016,-67.38405132429169,5.033027400763685,2.672475712308211,8.61138823977351,-32.93778214719699,3.340239501,1.685728347,,,,45,1354,5.1,823239,691740,666464,650333,656305,642715,671218,666931,808982,55.41,,,,,,,,70,1,Eephus,0,9,9,0,9,0,9,0,Infield shade,Standard,94,0,0.039,,,,-0.039,,-9,9,0.001,0.999,28,26,28,27,1,4,,1,,1,10.74,-0.97,-0.97,49.9,,,,,
KC,2026-04-04,81.3,-2.54,5.98,"Lindor, Francisco",596019,668873,,ball,,,,,14,Ball,R,L,R,SF,NYM,B,,,0,2,2026,0.72,-1.31,2.7675940983666725,-0.38588016237100264,,,,0,8,Top,,,,,,,10.359789643558125,-117.7572380447301,-4.613753176622799,4.185420193198587,26.905800883609427,-43.321550084163626,3.107668963,1.568356299,,,,80.8,2802,6.6,823239,691740,666464,650333,656305,642715,671218,666931,808982,53.86,,,,,,,,63,3,Knuckle Curve,0,9,9,0,9,0,9,0,Standard,Standard,32,0,0.024,,,,-0.024,,-9,9,0.001,0.999,29,32,29,33,1,4,1,1,2,1,4.85,-0.72,0.72,46.4,,,,,
SL,2026-04-04,87.7,0.89,5.73,"Taylor, Tyrone",621438,621366,,foul,,,,,13,Foul,R,R,L,SF,NYM,S,,,1,1,2026,0.01,0.35,-1.4359456064746854,1.1153477790490114,683146,,668901,2,5,Top,,,,,,,-5.582222547125914,-127.56316992661085,-5.521242706859201,1.1927459526414632,25.709837615691075,-27.41325021294215,3.231414042,1.630807087,4,76.2,-20,87.9,2419,6.4,823239,672275,666464,650333,656305,642715,671218,664056,808982,54.1,,,,,,,,40,3,Slider,0,5,5,0,5,0,5,0,Infield shade,Standard,116,0.002,-0.056,71.5,8.5,,0.056,88.0,-5,5,0.065,0.935,32,32,32,32,1,0,3,1,2,1,2.61,0.01,-0.01,25.4,25.40114455946456,-26.397929056735062,45.302352449772215,18.77250726158449,41.91537326712113
KC,2026-04-04,80,-2.59,6,"Lindor, Francisco",596019,668873,,ball,,,,,12,Ball,R,L,R,SF,NYM,B,,,1,2,2026,0.9,-1.21,1.0349500370989961,2.6850752157008078,,,,0,8,Top,,,,,,,6.198381765699797,-116.3368323125703,2.0187225231612906,6.850696214519527,23.731907837749812,-43.733061794607835,3.107668963,1.568356299,,,,80.2,2736,6.6,823239,691740,666464,650333,656305,642715,671218,666931,808982,53.87,,,,,,,,63,4,Knuckle Curve,0,9,9,0,9,0,9,0,Standard,Standard,37,0,0.043,,,,-0.043,,-9,9,0.001,0.999,29,32,29,33,1,4,1,1,2,1,4.8,-0.9,0.9,51.0,,,,,
FS,2026-04-04,84.4,0.93,5.74,"Taylor, Tyrone",621438,621366,,foul,,,,,5,Foul,R,R,L,SF,NYM,S,,,1,2,2026,1.18,-0.12,0.2738168162609872,2.125174541378375,683146,,668901,2,5,Top,,,,,,,-3.908050490235964,-122.94819164513801,-1.6482776502844794,12.707056556721934,23.01251604797194,-33.25553344957394,3.231414042,1.630807087,,,,85.2,1338,6.6,823239,672275,666464,650333,656305,642715,671218,664056,808982,53.87,,,,,,,,40,4,Split-Finger,0,5,5,0,5,0,5,0,Infield shade,Standard,100,0,0,74.2,7.8,,0,,-5,5,0.067,0.933,32,32,32,32,1,0,3,1,2,1,3.3,1.18,-1.18,29.6,10.814066446026875,-8.364440160090457,33.59760925676944,38.189937522117816,32.220084756262594
SI,2026-04-04,94,-1.63,5.13,"Lindor, Francisco",596019,694738,,foul,,,,,11,Foul,R,L,R,SF,NYM,S,,,2,1,2026,-1.5,0.33,-0.9876090418932164,2.544775735822415,,,,0,1,Top,,,,,,,5.053207508154273,-136.84273702987656,-1.543299822506441,-19.9227614505369,29.538636015355323,-27.938017559572796,3.107668963,1.568356299,195,77.9,19,94.7,2019,6.6,823239,672275,666464,650333,656305,642715,671218,664056,808982,53.86,,,,,,,,1,4,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,241,0.007,-0.073,70.9,7.1,,0.073,88.0,0,0,0.496,0.504,27,32,28,33,1,0,5,1,6,1,2.25,1.5,-1.5,21.4,5.978237124805199,12.559566489941131,30.141485076292806,44.80452756201893,21.162774038597423
EP,2026-04-04,48.8,-1.58,6.47,"Vientos, Mark",668901,683766,,called_strike,,,,,3,Called Strike,R,R,R,SF,NYM,S,,,1,0,2026,0.92,0.1,0.6909783203445231,3.119782708300601,,,,1,9,Top,,,,,,,1.8822828502099005,-70.47075507584339,6.669348062452757,2.8339877620663296,8.593173906312986,-32.89772985588384,3.340239501,1.685728347,,,,47.4,1374,5.3,823239,691740,666464,650333,656305,642715,671218,666931,808982,55.23,,,,,,,,70,2,Eephus,0,9,9,0,9,0,9,0,Infield shade,Standard,94,0,-0.049,,,,0.049,,-9,9,0.001,0.999,28,26,28,27,1,4,,1,,1,9.68,-0.92,-0.92,50.4,,,,,
FS,2026-04-04,87.2,-1.63,6.19,"Vientos, Mark",668901,676775,,ball,,,,,11,Ball,R,R,R,SF,NYM,B,,,0,1,2026,-1.02,-0.13,-1.8861061668204517,2.660751214568898,,683146,,0,7,Top,,,,,,,1.5280800358646909,-127.06541331032899,-1.8609278612707256,-11.321590860397743,25.969980175488043,-33.421456529234746,3.340239501,1.685728347,,,,87.2,1483,6.2,823239,672275,666464,650333,656305,642715,671218,664056,808982,54.27,,,,,,,,54,2,Split-Finger,0,8,8,0,8,0,8,0,Infield shade,Standard,246,0,0.026,,,,-0.026,,-8,8,0.003,0.997,28,26,28,27,1,3,5,1,1,1,3.12,1.02,1.02,36.6,,,,,
CH,2026-04-04,87.6,-1.79,5.12,"Lindor, Francisco",596019,694738,,foul,,,,,13,Foul,R,L,R,SF,NYM,S,,,2,2,2026,-1.03,-0.15,-0.6579549074374542,1.2925117035584623,,,,0,1,Top,,,,,,,4.856281385400721,-127.5022960896276,-2.504893071445205,-12.19746945277335,28.581091187078677,-33.479586647840904,3.107668963,1.568356299,2,40.2,-32,87.2,1688,6.3,823239,672275,666464,650333,656305,642715,671218,664056,808982,54.25,,,,,,,,1,5,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,255,0,0,67.4,8.1,,0,88.0,0,0,0.503,0.497,27,32,28,33,1,0,5,1,6,1,3.14,1.03,-1.03,16.2,21.510044933068098,-14.669340183688119,37.35345761045054,41.27806179638873,39.69436114355271
EP,2026-04-04,47.4,-1.53,6.58,"Vientos, Mark",668901,683766,,ball,,,,,11,Ball,R,R,R,SF,NYM,B,,,1,1,2026,0.67,0.13,-1.3875061996359674,2.9286088879760612,,,,1,9,Top,,,,,,,-0.5612266943139957,-68.5701969054311,6.601849204239206,2.177674752714429,7.8007343122306025,-32.72451999250268,3.340239501,1.685728347,,,,46.1,1308,5.1,823239,691740,666464,650333,656305,642715,671218,666931,808982,55.38,,,,,,,,70,3,Eephus,0,9,9,0,9,0,9,0,Infield shade,Standard,81,0,0.055,,,,-0.055,,-9,9,0.001,0.999,28,26,28,27,1,4,,1,,1,10.15,-0.67,-0.67,52.4,,,,,
FF,2026-04-04,97.6,-2.59,5.93,"Lindor, Francisco",596019,668873,field_out,hit_into_play,,,,,6,"Francisco Lindor grounds out, first baseman Jerar Encarnacion to pitcher Caleb Kilian.",R,L,R,SF,NYM,X,3,ground_ball,2,2,2026,-0.35,1.58,0.5442497647702613,2.4961408829677927,,,,0,8,Top,162.54,161.23,,,,,9.234747334686169,-141.70792031588618,-7.287338548927081,-6.832845578773318,32.04307576143795,-9.312532508555648,3.107668963,1.568356299,9,65.4,-14,98.5,2455,6.9,823239,691740,666464,650333,656305,642715,671218,666931,808982,53.62,0.055,0.05,0,1,0,0,2,63,5,4-Seam Fastball,0,9,9,0,9,0,9,0,Standard,Standard,209,0,-0.232,71.4,6.4,0.056,0.232,88.0,-9,9,0.001,0.999,29,32,29,33,1,4,1,1,2,1,0.82,0.35,-0.35,51.6,5.038850678077738,6.818350543542567,34.91856549662932,27.13225208323172,22.398131039358706
FS,2026-04-04,85,0.93,5.73,"Taylor, Tyrone",621438,621366,home_run,hit_into_play,,,,,8,Tyrone Taylor homers (1) on a fly ball to center field. Brett Baty scores. Mark Vientos scores.,R,R,L,SF,NYM,X,,fly_ball,1,2,2026,0.82,-0.18,-0.1267287251301782,1.8402111193736204,683146,,668901,2,5,Top,91.13,32.87,,,,,-4.138270450066196,-123.79171177574801,-2.2653341506968268,9.221797063529626,22.77708200199457,-33.82739705965823,3.231414042,1.630807087,419,105.1,31,85.9,1299,6.7,823239,672275,666464,650333,656305,642715,671218,664056,808982,53.84,0.814,1.66,2,1,0,3,6,40,5,Split-Finger,0,5,5,0,8,0,8,0,Infield shade,Standard,96,-0.053,1.645,73.3,7.7,3.237,-1.645,105.1,-5,5,0.067,0.933,32,32,32,32,1,0,3,1,2,1,3.31,0.82,-0.82,31.6,11.036354149916518,-37.59535078107372,51.644892693837946,34.163252203633604,32.18258086483843
