"﻿""pitch_type""",game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SI,2026-04-05,92.7,-1.99,5.14,"Lindor, Francisco",596019,657277,,ball,,,,,11,Ball,R,L,R,SF,NYM,B,,,0,0,2026,-1.33,0.04,-1.5580413631669232,2.9970955198215647,,,,0,1,Top,,,,,,,4.078418169070293,-134.95278693083276,0.38918862326250736,-17.143287123659558,29.193748863703604,-31.952262323404845,3.107668963,1.568356299,,,,93.3,2063,6.6,823238,672275,646240,650333,656305,642715,671218,664056,808982,53.87,,,,,,,,1,1,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,270,-0.004,0.041,,,,-0.041,,0,0,0.5,0.5,29,32,30,33,1,0,5,1,6,2,2.61,1.33,-1.33,25.5,,,,,
FS,2026-04-05,87.7,-1.63,6.14,"Bichette, Bo",666182,676775,,ball,,,,,11,Ball,R,R,R,SF,NYM,B,,,0,0,2026,-0.79,-0.35,-2.0165464787420153,3.038889161994241,,,,0,8,Top,,,,,,,0.7421847483978623,-127.83391989803063,-0.5286349226225567,-8.873739275983556,22.492955923817284,-36.18752322803109,3.162081693,1.595816929,,,,88.2,1349,6.2,823238,672275,646240,650333,656305,642715,671218,664056,808982,54.3,,,,,,,,55,1,Split-Finger,2,1,1,2,1,2,1,2,Strategic,Standard,252,-0.009,0.041,,,,-0.041,,1,-1,0.745,0.255,28,28,28,28,1,3,1,1,2,2,3.27,0.79,0.79,39.0,,,,,
CH,2026-04-05,88.1,2.18,6.17,"Torrens, Luis",620443,669062,,called_strike,,,,,8,Called Strike,R,R,L,SF,NYM,S,,,0,0,2026,1.26,0.35,-0.08681989185383632,1.616111213996812,621438,,673357,1,8,Top,,,,,,,-8.121541166552406,-127.98264373535224,-5.487494028885442,15.491212346579243,24.52127824611997,-27.43375513422651,3.178756562,1.604232283,,,,88.7,1934,6.6,823238,672275,646240,650333,656305,642715,671218,664056,808982,53.89,,,,,,,,58,1,Changeup,2,1,1,2,1,2,1,2,Strategic,Standard,101,0.024,-0.041,,,,0.041,,1,-1,0.584,0.41600000000000004,28,30,28,30,1,0,2,1,3,4,2.58,1.26,-1.26,31.1,,,,,
SI,2026-04-05,92.2,-2.37,6.34,"Lindor, Francisco",596019,664141,,foul,,,,,4,Foul,R,L,R,SF,NYM,S,,,0,0,2026,-1.2,0.73,-0.6380964444254342,2.4847867769264944,,,,0,9,Top,,,,,,,6.888079802666155,-134.02853477768133,-5.287162077015966,-15.958638831216916,28.206210822527265,-22.445247553006507,3.107668963,1.568356299,164,81.1,72,91,2175,5.5,823238,672275,646240,650333,656305,642715,671218,664056,808982,54.96,,,,,,,,66,1,Sinker,2,5,5,2,5,2,5,2,Infield shade,Standard,227,0.001,-0.039,73.7,8.0,,0.039,88.0,-3,3,0.034,0.966,32,32,33,33,1,4,2,1,5,2,1.95,1.2,-1.2,42.5,18.406062003638525,-1.1298656090723704,35.893630251208435,41.42692585407367,29.980578328960874
CH,2026-04-05,86.9,-2.27,6.23,"Lindor, Francisco",596019,664141,field_out,hit_into_play,,,,,7,"Francisco Lindor grounds out, second baseman Luis Arraez to first baseman Rafael Devers.",R,L,R,SF,NYM,X,4,ground_ball,0,1,2026,-1.31,0.51,-0.5668366192815093,1.945336131939846,,,,0,9,Top,144.71,156.24,,,,,6.707343942507449,-126.44283203633695,-4.93963082915044,-15.445037549149983,23.425974817694723,-25.886190620910263,3.107668963,1.568356299,120,100.6,8,86.5,1809,5.8,823238,672275,646240,650333,656305,642715,671218,664056,808982,54.65,0.669,0.628,0,1,0,0,4,66,2,Changeup,2,5,5,2,5,2,5,2,Infield shade,Standard,236,0.003,-0.22,73.0,8.1,0.772,0.22,100.6,-3,3,0.035,0.965,32,32,33,33,1,4,2,1,5,2,2.48,1.31,-1.31,44.6,19.30364261451929,-2.6380354276124063,37.3748156488173,40.77191622936641,30.423003086730972
CH,2026-04-05,85.8,-2.08,4.78,"Lindor, Francisco",596019,657277,,ball,,,,,13,Ball,R,L,R,SF,NYM,B,,,1,0,2026,-0.54,-0.33,-1.1100114777716255,1.857795195077085,,,,0,1,Top,,,,,,,3.4131565654931286,-125.03045095828372,0.17388114957928402,-6.324568257339525,23.234585194508067,-35.91201432808151,3.107668963,1.568356299,,,,86.9,1439,6.7,823238,672275,646240,650333,656305,642715,671218,664056,808982,53.79,,,,,,,,1,2,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,277,-0.007,0.077,,,,-0.077,,0,0,0.496,0.504,29,32,30,33,1,0,5,1,6,2,3.4,0.54,-0.54,17.2,,,,,
CH,2026-04-05,88.6,2.07,6,"Torrens, Luis",620443,669062,,ball,,,,,13,Ball,R,R,L,SF,NYM,B,,,0,1,2026,1.33,0.11,-1.2710159260617326,2.1391291983612644,621438,,673357,1,8,Top,,,,,,,-10.886926922562935,-128.56984187962857,-3.3635726137137096,16.898026049812515,25.097668878734634,-30.500668661331492,3.178756562,1.604232283,,,,89,1943,6.6,823238,672275,646240,650333,656305,642715,671218,664056,808982,53.93,,,,,,,,58,2,Changeup,2,1,1,2,1,2,1,2,Strategic,Standard,104,-0.016,0.012,,,,-0.012,,1,-1,0.608,0.392,28,30,28,30,1,0,2,1,3,4,2.8,1.33,-1.33,27.7,,,,,
FS,2026-04-05,88.2,-1.62,6.1,"Bichette, Bo",666182,676775,,swinging_strike,,,,,13,Swinging Strike,R,R,R,SF,NYM,S,,,1,0,2026,-1.02,-0.14,-1.124861538129641,2.0850107905397572,,,,0,8,Top,,,,,,,3.3461586172407274,-128.57087834616576,-3.2137366863193124,-12.011977355477361,24.38418545782307,-33.29258903705138,3.162081693,1.595816929,,,,88.5,1337,6.2,823238,672275,646240,650333,656305,642715,671218,664056,808982,54.31,,,,,,,,55,2,Split-Finger,2,1,1,2,1,2,1,2,Strategic,Standard,253,0.012,-0.05,73.7,7.9,,0.05,,1,-1,0.736,0.264,28,28,28,28,1,3,1,1,2,2,3.04,1.02,1.02,35.1,24.802622689521264,-25.563786999777008,41.94201252050995,19.374511600751525,41.541379034865855
SL,2026-04-05,85.3,-2.17,6.39,"Bichette, Bo",666182,664141,,called_strike,,,,,6,Called Strike,R,R,R,SF,NYM,S,,,0,0,2026,0.09,0.08,0.3747980782652778,2.212373424233796,,,,1,9,Top,,,,,,,5.673035217316742,-124.1109997198346,-3.4442749350423485,-0.1830551835721684,23.78794558273551,-30.92932001076797,3.162081693,1.595816929,,,,84.7,2514,5.8,823238,672275,646240,650333,656305,642715,671218,664056,808982,54.69,,,,,,,,67,1,Slider,2,5,5,2,5,2,5,2,Strategic,Standard,231,0,-0.039,,,,0.039,,-3,3,0.038,0.962,32,28,33,28,1,4,2,1,5,2,3.05,-0.09,-0.09,46.6,,,,,
FS,2026-04-05,88.9,-1.81,6.04,"Bichette, Bo",666182,676775,field_out,hit_into_play,,,,,6,"Bo Bichette grounds out, third baseman Matt Chapman to first baseman Rafael Devers.",R,R,R,SF,NYM,X,5,ground_ball,1,1,2026,-0.64,-0.28,0.657122118578133,2.386591239607532,,,,0,8,Top,109.75,171.95,,,,,7.317470462970131,-129.37317873855545,-2.1309450248853916,-8.661429974181207,24.529273117284184,-35.161498887915,3.162081693,1.595816929,3,81.2,-38,89.2,1414,6.2,823238,672275,646240,650333,656305,642715,671218,664056,808982,54.26,0.054,0.049,0,1,0,0,2,55,3,Split-Finger,2,1,1,2,1,2,1,2,Strategic,Standard,252,0.051,-0.251,76.1,7.3,0.056,0.251,88.0,1,-1,0.748,0.252,28,28,28,28,1,3,1,1,2,2,3.15,0.64,0.64,35.4,4.275952226478421,2.166817345578158,29.12107820178101,39.57259512770666,33.281320213053014
SI,2026-04-05,97.4,1.47,6.53,"Torrens, Luis",620443,669062,,swinging_strike,,,,,2,Swinging Strike,R,R,L,SF,NYM,S,,,1,1,2026,1.29,0.87,0.22777380621989107,3.0136668508028084,621438,,673357,1,8,Top,,,,,,,-6.311046074687741,-141.6728800592375,-5.776765772578951,18.806153882775455,29.879680556899256,-19.402603190534876,3.178756562,1.604232283,,,,98,2416,6.5,823238,672275,646240,650333,656305,642715,671218,664056,808982,54.05,,,,,,,,58,3,Sinker,2,1,1,2,1,2,1,2,Strategic,Standard,129,0.04,-0.058,69.9,6.2,,0.058,,1,-1,0.592,0.40800000000000003,28,30,28,30,1,0,2,1,3,4,1.52,1.29,-1.29,37.8,-7.218787327328352,40.42050229035938,29.458604423311677,40.53211658720339,2.453040796835446
