"﻿""pitch_type""",game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2026-04-15,97,-1.12,5.66,"Baty, Brett",683146,669165,,swinging_strike,,,,,3,Swinging Strike,R,L,R,LAD,NYM,S,,,1,1,2026,-0.85,1.5,0.5197991225228941,3.1318299108600014,,,,0,9,Top,,,,,,,6.342383745586381,-141.0580064808373,-4.52563639257425,-12.815205937588226,32.53385372790735,-11.350487117987019,3.327952756,1.679527559,,,,97.3,2246,6.5,823963,669257,518692,690976,571970,808975,606192,681624,663656,53.95,,,,,,,,69,3,4-Seam Fastball,8,1,1,8,1,8,1,8,Infield shade,Standard,212,0,-0.061,75.2,6.4,,0.061,,7,-7,0.999,0.0010000000000000009,28,26,28,27,1,3,,1,4,2,0.93,0.85,-0.85,43.4,-1.7256372012895749,14.762912383041598,38.956224826945046,30.350019786611426,22.557184077237167
FF,2026-04-15,97.4,2.79,5.22,"Lindor, Francisco",596019,656945,,called_strike,,,,,3,Called Strike,R,R,L,LAD,NYM,S,,,0,0,2026,0.53,1.4,0.7410339084191971,2.857991510486604,,,,1,8,Top,,,,,,,-6.646392343806476,-141.73340186444392,-3.9308352771737702,8.664743578575195,32.08488488544725,-12.54700954510512,3.107668963,1.568356299,,,,97.3,2613,6.2,823963,669257,518692,690976,571970,808975,606192,681624,663656,54.29,,,,,,,,58,1,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,144,0.004,-0.039,,,,0.039,,2,-2,0.9,0.09999999999999998,31,32,32,33,1,3,2,1,,2,1,0.53,-0.53,30.5,,,,,
FF,2026-04-15,97.4,-1.06,5.72,"Baty, Brett",683146,669165,strikeout,foul_tip,,,,,3,Brett Baty strikes out on a foul tip.,R,L,R,LAD,NYM,S,2,,1,2,2026,-0.76,1.38,0.7139611590230301,2.910403780066684,,,,0,9,Top,,,,,,,6.500790659345777,-141.73024569109023,-5.088364524400818,-11.730871125707345,31.574671324732613,-12.65001766690737,3.327952756,1.679527559,,,,97.8,2148,6.5,823963,669257,518692,690976,571970,808975,606192,681624,663656,54.04,,0,0,1,0,0,,69,4,4-Seam Fastball,8,1,1,8,1,8,1,8,Infield shade,Standard,208,0,-0.189,69.8,5.6,,0.189,,7,-7,0.999,0.0010000000000000009,28,26,28,27,1,3,,1,4,2,1.02,0.76,-0.76,44.4,-20.27401038747955,33.26157429013053,42.487439609714876,27.5122517122184,14.22003621158714
SI,2026-04-15,97.6,-2.83,6.29,"Benge, Carson",701807,595014,,called_strike,,,,,2,Called Strike,R,L,R,LAD,NYM,S,,,0,0,2026,-1.34,0.3,-0.2419040211638792,3.3388056601150757,,,,1,7,Top,,,,,,,9.871676035862933,-141.72752299131542,-2.8729759524218914,-20.347368191019502,33.36376201644791,-27.664145651968653,3.259498032,1.644980315,,,,96.2,2303,5.7,823963,669257,518692,690976,571970,808975,606192,681624,663656,54.84,,,,,,,,50,1,Sinker,3,1,1,3,1,3,1,3,Standard,Standard,230,0.004,-0.039,,,,0.039,,2,-2,0.849,0.15100000000000002,38,23,38,23,1,2,1,1,4,2,2.11,1.34,-1.34,32.9,,,,,
FF,2026-04-15,97.3,2.97,5.05,"Lindor, Francisco",596019,656945,,ball,,,,,12,Ball,R,R,L,LAD,NYM,B,,,0,1,2026,0.53,1.35,1.3461149616159684,3.1991812011198197,,,,1,8,Top,,,,,,,-5.498993730721741,-141.57781503602914,-2.449470683495572,8.361634132207358,31.795106219769437,-13.592378839815684,3.107668963,1.568356299,,,,97,2549,6.1,823963,669257,518692,690976,571970,808975,606192,681624,663656,54.41,,,,,,,,58,2,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,139,-0.003,0.029,,,,-0.029,,2,-2,0.904,0.09599999999999997,31,32,32,33,1,3,2,1,,2,1.05,0.53,-0.53,29.5,,,,,
FF,2026-04-15,97.6,-2.35,5.62,"Lindor, Francisco",596019,660271,,swinging_strike,,,,,2,Swinging Strike,R,L,R,LAD,NYM,S,,,2,1,2026,-0.39,1.2,0.050283317400733274,2.717979504332255,,,,0,1,Top,,,,,,,7.340967754478906,-142.02678043265763,-5.009662449422449,-6.782763807322077,28.141604063774082,-14.928633953016572,3.107668963,1.568356299,,,,98.9,2397,6.7,823963,669257,518692,690976,571970,808975,606192,681624,663656,53.79,,,,,,,,1,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,217,0.007,-0.073,71.7,6.5,,0.073,,0,0,0.496,0.504,31,32,32,33,1,0,7,1,,2,1.17,0.39,-0.39,30.3,2.255103846371411,16.5513331706518,37.25535735355779,33.032591130913424,16.63405877491119
ST,2026-04-15,85.2,-3.23,6.18,"Benge, Carson",701807,595014,,ball,,,,,13,Ball,R,L,R,LAD,NYM,B,,,0,1,2026,0.63,0.06,-1.5574484936141306,2.2689693145231757,,,,1,7,Top,,,,,,,2.559424382089408,-124.14182239994965,-2.760116241055541,5.9944365680460745,25.446252221733527,-31.205866373132686,3.259498032,1.644980315,,,,84.2,2569,5.6,823963,669257,518692,690976,571970,808975,606192,681624,663656,54.89,,,,,,,,50,2,Sweeper,3,1,1,3,1,3,1,3,Standard,Standard,53,-0.003,0.029,,,,-0.029,,2,-2,0.853,0.14700000000000002,38,23,38,23,1,2,1,1,4,2,3.08,-0.63,0.63,33.6,,,,,
SL,2026-04-15,89.4,2.71,5.2,"Lindor, Francisco",596019,656945,,foul,,,,,9,Foul,R,R,L,LAD,NYM,S,,,1,1,2026,-0.33,0.1,0.5013781479215793,1.624851779921252,,,,1,8,Top,,,,,,,-4.657334518206391,-130.27688778440128,-2.8504513964513425,-2.904176673808941,25.775854630710757,-30.63455560773132,3.107668963,1.568356299,,,,89.6,2680,6.2,823963,669257,518692,690976,571970,808975,606192,681624,663656,54.28,,,,,,,,58,3,Slider,3,1,1,3,1,3,1,3,Standard,Standard,257,0.006,-0.064,73.1,8.4,,0.064,,2,-2,0.901,0.09899999999999998,31,32,32,33,1,3,2,1,,2,2.73,-0.33,0.33,33.8,20.375267253427452,-3.2159259376805704,32.041637829501845,41.3707723628756,33.81759110349837
FF,2026-04-15,96.8,-1.19,5.67,"Bichette, Bo",666182,669165,,ball,,,,,14,Ball,R,R,R,LAD,NYM,B,,,0,0,2026,-0.65,1.3,0.9264759186027242,1.945383996692757,,,,1,9,Top,,,,,,,7.111133550640998,-140.75234492441555,-7.229222925827755,-10.191577301118233,31.15813954434659,-13.430289084959949,3.162081693,1.595816929,,,,97.4,2052,6.6,823963,669257,518692,690976,571970,808975,606192,681624,663656,53.88,,,,,,,,70,1,4-Seam Fastball,8,1,1,8,1,8,1,8,Standard,Standard,205,0,0.039,,,,-0.039,,7,-7,0.999,0.0010000000000000009,28,28,28,28,1,3,,1,4,2,1.13,0.65,0.65,46.0,,,,,
FF,2026-04-15,98,-2.3,5.54,"Lindor, Francisco",596019,660271,strikeout,swinging_strike,,,,,11,Francisco Lindor strikes out swinging.,R,L,R,LAD,NYM,S,2,,2,2,2026,-0.54,1.17,-0.8432509752780675,3.023751626987621,,,,0,1,Top,,,,,,,5.182702203334348,-142.72868697707608,-3.9577367534146104,-8.454940141884597,29.65934466275548,-15.445439905527433,3.107668963,1.568356299,,,,99.2,2358,6.7,823963,669257,518692,690976,571970,808975,606192,681624,663656,53.81,,0,0,1,0,0,,1,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,218,0.019,-0.232,71.4,6.5,,0.232,,0,0,0.503,0.497,31,32,32,33,1,0,7,1,,2,1.18,0.54,-0.54,30.7,4.5401952331213815,18.661349885552394,26.664411384456923,43.23430256220265,17.7129391266958
