"﻿""pitch_type""",game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
,2026-03-30,,,,"Soto, Juan",665742,666277,intent_walk,automatic_ball,,,,,,George Soriano intentionally walks Juan Soto.,R,L,R,STL,NYM,B,,,3,0,2026,,,,,,682626,,2,8,Top,,,,,,,,,,,,,,,,,,,,,823080,686780,676475,802139,669357,691026,701675,687363,691023,,,,0.4,0,0,0,,65,4,,2,4,4,2,4,2,4,2,,,,-0.002,,,,,,,-2,2,0.144,0.856,27,27,27,28,1,4,1,1,4,1,,,,,,,,,
,2026-03-30,,,,"Soto, Juan",665742,666277,,automatic_ball,,,,,,Automatic Ball - Intentional,R,L,R,STL,NYM,B,,,1,0,2026,,,,,,682626,,2,8,Top,,,,,,,,,,,,,,,,,,,,,823080,686780,676475,802139,669357,691026,701675,687363,691023,,,,,,,,,65,2,,2,4,4,2,4,2,4,2,,,,-0.001,,,,,,,-2,2,0.146,0.854,27,27,27,28,1,4,1,1,4,1,,,,,,,,,
,2026-03-30,,,,"Soto, Juan",665742,666277,,automatic_ball,,,,,,Automatic Ball - Intentional,R,L,R,STL,NYM,B,,,0,0,2026,,,,,,682626,,2,8,Top,,,,,,,,,,,,,,,,,,,,,823080,686780,676475,802139,669357,691026,701675,687363,691023,,,,,,,,,65,1,,2,4,4,2,4,2,4,2,,,,0,,,,,,,-2,2,0.146,0.854,27,27,27,28,1,4,1,1,4,1,,,,,,,,,
,2026-03-30,,,,"Soto, Juan",665742,666277,,automatic_ball,,,,,,Automatic Ball - Intentional,R,L,R,STL,NYM,B,,,2,0,2026,,,,,,682626,,2,8,Top,,,,,,,,,,,,,,,,,,,,,823080,686780,676475,802139,669357,691026,701675,687363,691023,,,,,,,,,65,3,,2,4,4,2,4,2,4,2,,,,-0.001,,,,,,,-2,2,0.145,0.855,27,27,27,28,1,4,1,1,4,1,,,,,,,,,
CH,2026-03-30,87.8,-2.3,5.75,"Benge, Carson",701807,666277,,called_strike,,,,,1,Called Strike,R,L,R,STL,NYM,S,,,0,0,2026,-0.76,0.01,-0.4853665659448143,2.918846352969693,,,,0,8,Top,,,,,,,5.952632779686122,-127.86078803985329,-0.63727151685917,-9.48393497940436,23.49414212614143,-32.10905437420838,3.259498032,1.644980315,,,,88.7,1477,6.5,823080,686780,676475,802139,669357,691026,701675,687363,691023,53.96,,,,,,,,62,1,Changeup,2,4,4,2,4,2,4,2,Standard,Standard,254,0.002,-0.039,,,,0.039,,-2,2,0.138,0.862,27,23,27,23,1,3,1,1,4,1,2.91,0.76,-0.76,39.0,,,,,
FF,2026-03-30,94.8,-2.02,5.5,"Lindor, Francisco",596019,681517,,ball,,,,,11,Ball,R,L,R,STL,NYM,B,,,0,0,2026,-0.56,1.27,-1.1406887566905044,3.138619178407112,,,,0,1,Top,,,,,,,3.628384897460634,-138.05095695116648,-3.256539514848707,-7.993314861943827,31.461352166597706,-15.40278000049117,3.107668963,1.568356299,,,,96.5,2275,7.3,823080,686780,676475,802139,669357,691026,701675,687363,691023,53.24,,,,,,,,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,200,-0.004,0.041,,,,-0.041,,0,0,0.5,0.5,29,32,29,33,1,0,,1,6,1,1.27,0.56,-0.56,38.2,,,,,
SI,2026-03-30,95.3,-1.61,5.57,"Semien, Marcus",543760,694335,,swinging_strike,,,,,3,Swinging Strike,R,R,R,STL,NYM,S,,,0,0,2026,-0.85,0.48,0.31881248380337845,3.254641988006341,,676724,,0,6,Top,,,,,,,6.954792623246136,-138.71353338457874,-1.4164769282812728,-12.432930504634824,27.778454432234874,-25.890280487885544,3.212106299,1.621062992,,,,96,2155,6.5,823080,686780,676475,802139,669357,691026,701675,687363,691023,54.05,,,,,,,,45,1,Sinker,1,3,3,1,3,1,3,1,Standard,Standard,221,0.005,-0.043,38.0,5.7,,0.043,,-2,2,0.174,0.8260000000000001,27,35,27,36,1,2,2,1,5,1,2.01,0.85,0.85,28.5,-4.752804347406362,42.67795322971048,40.070647109393384,35.08420650446056,1.3109547321320627
FF,2026-03-30,95.1,-2.03,5.61,"Lindor, Francisco",596019,681517,,ball,,,,,11,Ball,R,L,R,STL,NYM,B,,,1,0,2026,-0.39,1.41,-0.24934461588041973,4.388073462285151,,,,0,1,Top,,,,,,,5.574927111298899,-138.45367283253793,-0.6598879635908539,-6.236241716984249,30.590958260228376,-14.043418436228071,3.107668963,1.568356299,,,,96.7,2463,7.1,823080,686780,676475,802139,669357,691026,701675,687363,691023,53.35,,,,,,,,1,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,199,-0.007,0.077,,,,-0.077,,0,0,0.496,0.504,29,32,29,33,1,0,,1,6,1,1.1,0.39,-0.39,41.5,,,,,
ST,2026-03-30,84.7,-1.75,5.69,"Semien, Marcus",543760,694335,,foul,,,,,6,Foul,R,R,R,STL,NYM,S,,,0,1,2026,1.08,0.14,0.764909361382703,2.6390244849842914,,676724,,0,6,Top,,,,,,,3.6163453673005534,-123.38848035505897,-0.9290627575524375,10.45266156337616,22.328636223690076,-30.75791210234169,3.212106299,1.621062992,,,,85.3,2051,6.4,823080,686780,676475,802139,669357,691026,701675,687363,691023,54.09,,,,,,,,45,2,Sweeper,1,3,3,1,3,1,3,1,Standard,Standard,65,0.007,-0.071,65.1,7.5,,0.071,,-2,2,0.179,0.821,27,35,27,36,1,2,2,1,5,1,3.01,-1.08,-1.08,30.0,6.408709264348199,12.964378382976825,33.35681825939672,40.535720901334734,20.41972555414352
CH,2026-03-30,89.3,-2.42,5.73,"Benge, Carson",701807,666277,,foul,,,,,7,Foul,R,L,R,STL,NYM,S,,,0,1,2026,-0.59,0.11,-0.45417421316936446,1.879261091861684,,,,0,8,Top,,,,,,,6.068368275102896,-130.0829168721562,-3.5504062051456775,-7.860511575763883,24.15701519884992,-30.46211734420658,3.259498032,1.644980315,253,87.7,45,90.2,1749,6.5,823080,686780,676475,802139,669357,691026,701675,687363,691023,54,,,,,,,,62,2,Changeup,2,4,4,2,4,2,4,2,Standard,Standard,251,0.003,-0.055,71.6,7.0,,0.055,88.0,-2,2,0.14,0.86,27,23,27,23,1,3,1,1,4,1,2.72,0.59,-0.59,40.8,5.342473030963807,-5.434384078405922,36.68362726685965,41.9578363961915,31.02361082617698
SL,2026-03-30,91.7,-2.22,5.47,"Lindor, Francisco",596019,681517,,foul,,,,,8,Foul,R,L,R,STL,NYM,S,,,2,0,2026,0.31,0.47,0.25091784513059584,1.578952906092353,,,,0,1,Top,,,,,,,5.5689079092176605,-133.50396418420334,-4.88347447664975,2.5962373914146104,27.899842840357824,-25.675231696777573,3.107668963,1.568356299,4,94.9,-21,93.5,2471,7.3,823080,686780,676475,802139,669357,691026,701675,687363,691023,53.24,,,,,,,,1,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,175,0.007,-0.072,80.1,8.0,,0.072,94.9,0,0,0.489,0.511,29,32,29,33,1,0,,1,6,1,2.23,-0.31,0.31,39.9,17.833522601027177,-11.146501948181575,36.73243424231934,32.890814466912616,38.88993992065661
ST,2026-03-30,85.1,-1.39,5.71,"Semien, Marcus",543760,694335,,foul,,,,,14,Foul,R,R,R,STL,NYM,S,,,0,2,2026,1.23,-0.14,1.1385334245676706,2.1923685406134057,,676724,,0,6,Top,,,,,,,3.3451097250667656,-123.9062151411832,-1.3834621258766293,11.87141456290882,27.1895875886132,-33.49717656841877,3.212106299,1.621062992,204,73.1,45,85.1,2087,6.5,823080,686780,676475,802139,669357,691026,701675,687363,691023,54.04,,,,,,,,45,3,Sweeper,1,3,3,1,3,1,3,1,Standard,Standard,61,0,0,65.7,7.6,,0,88.0,-2,2,0.186,0.8140000000000001,27,35,27,36,1,2,2,1,5,1,3.31,-1.23,-1.23,32.1,4.029168103863124,17.04231825527357,32.569964747434874,44.4030872564303,19.295779465111124
FF,2026-03-30,97.5,-2.42,5.6,"Benge, Carson",701807,666277,,ball,,,,,12,Ball,R,L,R,STL,NYM,B,,,0,2,2026,-0.78,0.96,0.9880998442492,3.0222852328825596,,,,0,8,Top,,,,,,,10.853925144910344,-141.59250559301537,-3.461763698521513,-12.962319885174498,33.28739837121852,-18.58765776720714,3.259498032,1.644980315,,,,97.4,2184,6.4,823080,686780,676475,802139,669357,691026,701675,687363,691023,54.08,,,,,,,,62,3,4-Seam Fastball,2,4,4,2,4,2,4,2,Infield shade,Standard,228,-0.001,0.024,,,,-0.024,,-2,2,0.143,0.857,27,23,27,23,1,3,1,1,4,1,1.45,0.78,-0.78,32.2,,,,,
FF,2026-03-30,96.2,-2.6,5.55,"Benge, Carson",701807,666277,field_out,hit_into_play,,,,,12,Carson Benge lines out to right fielder Jordan Walker.,R,L,R,STL,NYM,X,9,line_drive,1,2,2026,-0.69,1.08,0.9456638001576902,3.0289076575827503,,,,0,8,Top,186.94,105.83,,,,,10.852126932531602,-139.7363910576257,-3.3853953767127094,-11.506355525388987,32.34211177906624,-17.403299959921043,3.259498032,1.644980315,276,80.7,27,96,2133,6.3,823080,686780,676475,802139,669357,691026,701675,687363,691023,54.16,0.169,0.172,0,1,0,0,3,62,4,4-Seam Fastball,2,4,4,2,4,2,4,2,Infield shade,Standard,222,0.008,-0.189,70.2,6.3,0.241,0.189,88.0,-2,2,0.142,0.858,27,23,27,23,1,3,1,1,4,1,1.39,0.69,-0.69,31.4,10.607600053707257,-2.4950630103550955,33.57519444466011,24.99986832235137,31.703122697519337
