"﻿""pitch_type""",game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2026-04-03,96.8,-2.49,6,"Alvarez, Francisco",682626,668873,,ball,,,,,11,Ball,R,R,R,SF,NYM,B,,,0,0,2026,-0.16,1.53,-0.4167020763735664,4.348580618437779,,,701807,2,9,Top,,,,,,,5.877650705506699,-140.89762370015853,-2.2578657870032606,-3.479177592948654,34.11927623513429,-11.535631471172952,3.120833333,1.575,,,,97.3,2399,6.7,823240,672275,666464,650333,656305,642715,671218,664056,808982,53.77,,,,,,,,76,1,4-Seam Fastball,3,10,10,3,10,3,10,3,Strategic,Standard,203,0,0.035,,,,-0.035,,-7,7,0.001,0.999,29,24,29,25,1,4,2,1,1,2,0.91,0.16,0.16,49.0,,,,,
SL,2026-04-03,85.4,0.94,6.48,"Baty, Brett",683146,657424,,foul,,,,,8,Foul,R,L,L,SF,NYM,S,,,0,0,2026,-0.3,0.47,0.05370144629550044,1.746113271606017,666182,,673357,1,7,Top,,,,,,,-1.4432901500185904,-124.32290719344849,-5.620345152869801,-2.8817413606815148,22.9856130153165,-26.41537713822349,3.327952756,1.679527559,3,68.1,-36,85.9,2285,6.4,823240,672275,666464,650333,656305,642715,671218,664056,808982,54.11,,,,,,,,53,1,Slider,2,7,7,2,7,2,7,2,Strategic,Standard,193,0.001,-0.041,72.9,8.1,,0.041,88.0,-5,5,0.023,0.977,33,26,33,27,1,3,4,2,3,1,2.63,-0.3,-0.3,49.0,18.837286765698774,-5.952417997737253,40.53297724425902,34.89676354108212,31.20500644550683
SI,2026-04-03,93.5,-2.39,6.31,"Vientos, Mark",668901,664141,,ball,,,,,13,Ball,R,R,R,SF,NYM,B,,,0,0,2026,-1.56,1,-0.727545118622583,1.2040195434952516,,,,0,6,Top,,,,,,,7.6284195470984715,-135.68775799005536,-9.25814286969443,-20.968348879411554,29.488219001449057,-17.899025575225227,3.340239501,1.685728347,,,,92.3,2190,5.7,823240,672275,666464,650333,656305,642715,671218,664056,808982,54.77,,,,,,,,39,1,Sinker,0,5,5,0,5,0,5,0,Infield shade,Standard,226,-0.001,0.041,,,,-0.041,,-5,5,0.048,0.952,32,26,33,27,1,2,3,1,2,1,1.62,1.56,1.56,48.2,,,,,
CH,2026-04-03,86.1,2.01,6.13,"Robert Jr., Luis",673357,669062,,swinging_strike,,,,,14,Swinging Strike,R,R,L,SF,NYM,S,,,0,0,2026,1.55,0.28,0.8331629861185048,1.2117674355024253,,,,0,9,Top,,,,,,,-6.0012428587554805,-125.15625240403992,-5.733743061772384,17.516488508665642,26.44444488248838,-28.236259405436126,3.310400263,1.670669291,,,,86.3,2023,6.6,823240,672275,666464,650333,656305,642715,671218,664056,808982,53.9,,,,,,,,71,1,Changeup,3,8,8,3,8,3,8,3,Infield shade,Standard,100,0,-0.039,68.3,9.2,,0.039,,-5,5,0.006,0.994,28,28,28,29,1,4,6,1,2,2,2.81,1.55,-1.55,25.7,23.703306505343154,-28.52179949016292,36.0351137874517,49.26097635649963,39.58663439095123
FF,2026-04-03,90.5,-1.8,5.58,"Lindor, Francisco",596019,641816,,ball,,,,,11,Ball,R,L,R,SF,NYM,B,,,0,0,2026,-0.76,1.42,-0.8815924931399313,2.9940916116078315,,,,0,1,Top,,,,,,,3.9448235788464237,-131.69745697173562,-3.4066257755534695,-9.705233465303277,28.77109958266002,-15.18025401682657,3.107668963,1.568356299,,,,90.8,2203,6.5,823240,672275,666464,650333,656305,642715,671218,664056,808982,53.95,,,,,,,,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,214,-0.004,0.041,,,,-0.041,,0,0,0.5,0.5,31,32,32,33,1,0,6,1,5,1,1.37,0.76,-0.76,41.5,,,,,
SL,2026-04-03,83.9,0.9,6.43,"Baty, Brett",683146,657424,,foul,,,,,13,Foul,R,L,L,SF,NYM,S,,,0,1,2026,-0.45,0.26,-0.560249380983445,1.215045995397407,666182,,673357,1,7,Top,,,,,,,-2.4395695955483694,-122.17839980636933,-6.019525150801794,-4.112724241104458,21.232230764799024,-28.72141293317741,3.327952756,1.679527559,1,66.6,-36,84.7,2280,6.5,823240,672275,666464,650333,656305,642715,671218,664056,808982,53.99,,,,,,,,53,2,Slider,2,7,7,2,7,2,7,2,Strategic,Standard,271,0.003,-0.073,72.7,8.6,,0.073,88.0,-5,5,0.024,0.976,33,26,33,27,1,3,4,2,3,1,2.95,-0.45,-0.45,47.9,21.26529432806448,-4.269215674143706,38.85838424120462,41.97110144621586,33.55957795256718
SI,2026-04-03,91.8,-2.41,6.35,"Vientos, Mark",668901,664141,,ball,,,,,13,Ball,R,R,R,SF,NYM,B,,,1,0,2026,-1.47,0.98,-1.6627533413780173,1.9459771551962106,,,,0,6,Top,,,,,,,5.06420100069924,-133.51855123042563,-7.128760840271784,-18.729303935342525,29.24270764957256,-19.057428658850046,3.340239501,1.685728347,,,,90.9,2149,5.8,823240,672275,666464,650333,656305,642715,671218,664056,808982,54.71,,,,,,,,39,2,Sinker,0,5,5,0,5,0,5,0,Infield shade,Standard,228,-0.001,0.077,,,,-0.077,,-5,5,0.047,0.953,32,26,33,27,1,2,3,1,2,1,1.73,1.47,1.47,44.2,,,,,
FF,2026-04-03,90.1,-1.78,5.48,"Lindor, Francisco",596019,641816,,called_strike,,,,,4,Called Strike,R,L,R,SF,NYM,S,,,1,0,2026,-0.81,1.55,-0.46803069162829813,2.0438209671351677,,,,0,1,Top,,,,,,,5.0090244552811125,-130.98465093591852,-5.708725383521235,-10.442197876084787,28.25534497934338,-13.31314412272562,3.107668963,1.568356299,,,,90.6,2285,6.7,823240,672275,666464,650333,656305,642715,671218,664056,808982,53.8,,,,,,,,1,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,212,0.005,-0.05,,,,0.05,,0,0,0.496,0.504,31,32,32,33,1,0,6,1,5,1,1.27,0.81,-0.81,41.0,,,,,
FF,2026-04-03,95.9,-2.45,5.99,"Alvarez, Francisco",682626,668873,,ball,,,,,11,Ball,R,R,R,SF,NYM,B,,,1,0,2026,-0.16,1.31,-0.3323231336468966,3.7114783868082784,,,701807,2,9,Top,,,,,,,5.925427313578493,-139.60246575233546,-3.2921353608633064,-3.401896986672242,31.73639052782879,-14.49039630475575,3.120833333,1.575,,,,96.6,2421,6.7,823240,672275,666464,650333,656305,642715,671218,664056,808982,53.83,,,,,,,,76,2,4-Seam Fastball,3,10,10,3,10,3,10,3,Strategic,Standard,205,0,0.048,,,,-0.048,,-7,7,0.001,0.999,29,24,29,25,1,4,2,1,1,2,1.17,0.16,0.16,47.6,,,,,
CH,2026-04-03,86.6,1.97,5.93,"Robert Jr., Luis",673357,669062,,ball,,,,,14,Ball,R,R,L,SF,NYM,B,,,0,1,2026,1.42,0.23,0.6292685135676368,0.6292327344281587,,,,0,9,Top,,,,,,,-6.145694523647376,-125.89033958900082,-6.675483687077544,16.34249950121921,26.722992533515065,-28.45696141460343,3.310400263,1.670669291,,,,87.1,1940,6.7,823240,672275,666464,650333,656305,642715,671218,664056,808982,53.76,,,,,,,,71,2,Changeup,3,8,8,3,8,3,8,3,Infield shade,Standard,101,0,0.031,,,,-0.031,,-5,5,0.006,0.994,28,28,28,29,1,4,6,1,2,2,2.82,1.42,-1.42,23.1,,,,,
FS,2026-04-03,82.9,-1.78,5.53,"Lindor, Francisco",596019,641816,,ball,,,,,13,Ball,R,L,R,SF,NYM,B,,,1,1,2026,-1.16,0.32,-1.1782539800390646,0.9533550729081188,,,,0,1,Top,,,,,,,3.6812233034318074,-120.68164593429314,-4.408089084310113,-12.049510144954956,22.04497064979765,-28.46791690274673,3.107668963,1.568356299,,,,83.5,1536,6.5,823240,672275,666464,650333,656305,642715,671218,664056,808982,53.98,,,,,,,,1,3,Split-Finger,0,0,0,0,0,0,0,0,Infield shade,Standard,229,-0.005,0.055,,,,-0.055,,0,0,0.501,0.499,31,32,32,33,1,0,6,1,5,1,2.98,1.16,-1.16,40.4,,,,,
