"﻿""pitch_type""",game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
CH,2026-03-28,84.7,-2.15,5.69,"Polanco, Jorge",593871,642701,,ball,,,,,13,Ball,R,L,R,NYM,PIT,B,,,1,1,2026,-1.87,0.44,-1.0099436789935545,2.0071678048074317,,,,0,9,Bot,,,,,,,6.417839377520829,-122.9367166565149,-2.716873066845874,-20.218586997173695,30.566716611053053,-27.409284967006535,3.191043307,1.610433071,,,,83.6,2339,6.3,823651,680779,656811,664040,693304,669707,668804,663968,694377,54.23,,,,,,,,70,3,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,234,0.01,0.055,,,,-0.055,,0,0,0.636,0.636,30,32,30,33,1,3,2,2,1,1,2.82,1.87,-1.87,31.3,,,,,
SL,2026-03-28,82.2,3.09,5.18,"Semien, Marcus",543760,682995,hit_by_pitch,hit_by_pitch,,,,,13,Marcus Semien hit by pitch.,R,R,L,NYM,PIT,B,,,1,1,2026,-0.75,-0.7,-2.4760941407379566,0.9864349244975674,,683146,,0,10,Bot,,,,,,,-10.874416216979835,-119.12292322321889,-1.1923587416417405,-4.746079537181924,25.92433150214926,-38.771072201442585,3.212106299,1.621062992,,,,81.1,2180,6.1,823651,680779,656811,664040,693304,669707,668804,663968,695257,54.41,,0.740941,0.7,1,0,0,,79,3,Slider,0,1,0,1,1,0,0,1,Standard,Standard,316,0.075,0.308,,,,-0.308,,-1,-1,0.44,0.44,25,35,26,36,1,3,,2,3,1,4.14,-0.75,0.75,21.6,,,,,
ST,2026-03-28,81,2.23,5.89,"Benge, Carson",701807,642397,,ball,,,,,11,Ball,R,L,L,NYM,PIT,B,,,1,1,2026,-1.15,0.26,-1.654989690067773,2.459920376854276,,593871,673357,2,7,Bot,,,,,,,-6.282867072749526,-117.46243388344065,-0.9488603257111858,-8.54088391326641,32.38105545435471,-29.920917543159362,3.259498032,1.644980315,,,,79.2,2457,6.3,823651,663698,656811,664040,693304,669707,668804,663968,694377,54.21,,,,,,,,57,3,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,335,0.008,0.03,,,,-0.03,,0,0,0.572,0.572,31,23,31,23,1,2,2,2,3,1,3.38,-1.15,-1.15,39.8,,,,,
CU,2026-03-28,78.2,-2.07,5.89,"Lindor, Francisco",596019,656605,,ball,,,,,14,Ball,R,L,R,NYM,PIT,B,,,1,1,2026,1.44,-1.26,0.6478638339380542,-0.5319043502475012,,,,0,1,Bot,,,,,,,3.0540048986174426,-113.43796099685433,-3.874821653094136,11.12533182940691,31.407337295564282,-41.840557175319354,3.107668963,1.568356299,,,,76.7,2759,6.6,823651,663698,656811,664040,693304,669707,668804,663968,694377,53.9,,,,,,,,4,3,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,40,0.004,0.055,,,,-0.055,,0,0,0.547,0.547,30,32,30,33,1,0,,2,6,1,5.17,-1.44,1.44,39.3,,,,,
SI,2026-03-28,93.8,-2.83,4.18,"Polanco, Jorge",593871,664875,,ball,,,,,11,Ball,R,L,R,NYM,PIT,B,,,1,1,2026,-1.83,0.08,-0.9944872378881204,3.496468843504647,,,,0,7,Bot,,,,,,,8.806201815795852,-136.10578207859814,4.035382089445405,-24.679271771956174,33.47522670739708,-32.5174459280683,3.191043307,1.610433071,,,,93.4,2343,6.5,823651,663698,656811,664040,693304,669707,668804,663968,694377,54,,,,,,,,53,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,249,0.008,0.055,,,,-0.055,,0,0,0.586,0.586,31,32,32,33,1,2,2,2,2,1,2.55,1.83,-1.83,-1.8,,,,,
ST,2026-03-28,81.6,-2.91,4.29,"Polanco, Jorge",593871,664875,,called_strike,,,,,8,Called Strike,R,L,R,NYM,PIT,S,,,2,1,2026,1.21,0.6,0.11817950323755533,1.7739817848162072,,,,0,7,Bot,,,,,,,4.3494125449112895,-118.63893437455566,0.1425447267411063,10.054607324289785,29.452820141536126,-26.931698974591733,3.191043307,1.610433071,,,,80.4,2930,6.2,823651,663698,656811,664040,693304,669707,668804,663968,694377,54.28,,,,,,,,53,4,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,73,-0.012,-0.073,,,,0.073,,0,0,0.594,0.594,31,32,32,33,1,2,2,2,2,1,2.91,-1.21,1.21,4.2,,,,,
FF,2026-03-28,92.5,-1.98,5.82,"Lindor, Francisco",596019,656605,,ball,,,,,14,Ball,R,L,R,NYM,PIT,B,,,2,1,2026,-0.87,1.58,1.5831174954102405,1.7273028582373111,,,,0,1,Bot,,,,,,,10.930324350456733,-133.9527551097353,-7.809362123254171,-13.101260049252774,32.77188408818224,-11.553009088496163,3.107668963,1.568356299,,,,92.2,2240,6.7,823651,663698,656811,664040,693304,669707,668804,663968,694377,53.85,,,,,,,,4,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,215,0.011,0.134,,,,-0.134,,0,0,0.551,0.551,30,32,30,33,1,0,,2,6,1,1.14,0.87,-0.87,37.8,,,,,
FF,2026-03-28,92.2,-2.16,5.74,"Polanco, Jorge",593871,642701,,foul,,,,,1,Foul,R,L,R,NYM,PIT,S,,,2,1,2026,-1.12,1.38,-0.6467622859780677,3.208386997190366,,,,0,9,Bot,,,,,,,6.217699885506423,-133.78462713293243,-3.2438360545675367,-14.844889028316716,38.320923953147165,-15.362114688887011,3.191043307,1.610433071,188,71.8,43,90.3,2311,6,823651,680779,656811,664040,693304,669707,668804,663968,694377,54.46,,,,,,,,70,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,220,-0.016,-0.073,68.3,6.4,,0.073,88.0,0,0,0.646,0.646,30,32,30,33,1,3,2,2,1,1,1.39,1.12,-1.12,31.5,-2.8105797893072664,15.99356565844609,23.086798099558603,45.043288970303664,15.05487588194425
SL,2026-03-28,81.6,3.25,5.21,"Vientos, Mark",668901,682995,,ball,,,,,14,Ball,R,R,L,NYM,PIT,B,,,0,0,2026,-0.93,-0.56,0.020630318282325644,1.3782204046275464,,683146,543760,0,10,Bot,,,,,,,-5.314974136946689,-118.64102309237965,-0.6538335802436858,-7.604467943708696,24.70953918441312,-37.49710801175644,3.340239501,1.685728347,,,,80.8,2201,6,823651,680779,656811,664040,693304,669707,668804,663968,695257,54.5,,,,,,,,80,1,Slider,0,1,0,1,1,0,0,1,Standard,Standard,309,0.021,0.045,,,,-0.045,,-1,-1,0.515,0.515,25,26,26,27,1,0,,,3,3,4.01,-0.93,0.93,21.2,,,,,
SI,2026-03-28,96.3,2.41,5.72,"Benge, Carson",701807,642397,,called_strike,,,,,4,Called Strike,R,L,L,NYM,PIT,S,,,2,1,2026,1.65,0.75,-0.3049086607005147,2.21640787896779,,593871,673357,2,7,Bot,,,,,,,-10.939851627077546,-139.44195865573283,-4.994767378201263,24.26823432288248,42.194785473737554,-21.31064588097614,3.259498032,1.644980315,,,,94.9,2206,6.6,823651,663698,656811,664040,693304,669707,668804,663968,694377,53.93,,,,,,,,57,4,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,132,-0.015,-0.08,,,,0.08,,0,0,0.58,0.58,31,23,31,23,1,2,2,2,3,1,1.8,1.65,1.65,34.4,,,,,
