"﻿""pitch_type""",game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2026-04-09,89.3,0.03,6.44,"Robert Jr., Luis",673357,688497,,called_strike,,,,,6,Called Strike,R,R,R,NYM,AZ,S,,,0,0,2026,0.53,1.68,0.44946526568198736,2.2309795274348208,,,,0,8,Bot,,,,,,,-0.12116602077069641,-129.83331324192747,-7.772041021378191,5.9510752031349705,28.460680876330763,-11.719715052340659,3.310400263,1.670669291,,,,90.3,2214,7,823645,672515,545121,606466,699912,672695,694374,677950,678489,53.47,,,,,,,,65,1,4-Seam Fastball,1,7,1,7,7,1,1,7,Standard,Standard,177,-0.001,-0.039,,,,0.039,,-6,-6,0.01,0.01,30,28,30,29,1,3,4,1,4,1,1.19,-0.53,-0.53,76.3,,,,,
FF,2026-04-09,88.4,1.29,6.11,"Lindor, Francisco",596019,593958,,foul,,,,,6,Foul,R,R,L,NYM,AZ,S,,,0,0,2026,0.57,1.3,0.514041877093975,2.334432278892713,,,,0,1,Bot,,,,,,,-3.051032884823726,-128.73366497752832,-5.7097929145338036,6.902723787158594,23.59298947739341,-16.768480026629046,3.107668963,1.568356299,223,69.2,33,88.8,2249,6.2,823645,543510,545121,606466,699912,672695,694374,677950,678489,54.29,,,,,,,,4,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,157,-0.003,-0.039,72.5,7.6,,0.039,88.0,0,0,0.548,0.548,33,32,33,33,1,0,6,1,6,1,1.59,0.57,-0.57,43.2,9.226901896536539,-2.1710850919848026,33.34901921781518,37.547385337100806,27.34218713119464
FF,2026-04-09,94.1,-0.81,6.24,"Torrens, Luis",620443,664199,,called_strike,,,,,6,Called Strike,R,R,R,NYM,AZ,S,,,0,0,2026,-0.44,1.28,0.7383363656629247,2.1906081654584035,,,,0,7,Bot,,,,,,,4.95041486649151,-136.7748127619247,-7.431366394364819,-6.605090322800396,29.613096795779644,-14.656597473710448,3.178756562,1.604232283,,,,94,2263,6.3,823645,672515,545121,606466,699912,672695,694374,677950,678489,54.25,,,,,,,,54,1,4-Seam Fastball,1,4,1,4,4,1,1,4,Standard,Standard,212,-0.004,-0.039,,,,0.039,,-3,-3,0.128,0.128,33,30,33,30,1,2,1,4,3,3,1.3,0.44,0.44,42.5,,,,,
SL,2026-04-09,88.4,-0.71,6.23,"Torrens, Luis",620443,664199,,ball,,,,,14,Ball,R,R,R,NYM,AZ,B,,,0,1,2026,0.36,0.34,1.4354757700955694,1.2602999081881352,,,,0,7,Bot,,,,,,,4.388648904583789,-128.58222882084027,-6.4750940812015205,3.0662038959587687,26.31393273046016,-27.256955676935362,3.178756562,1.604232283,,,,88.3,2147,6.2,823645,672515,545121,606466,699912,672695,694374,677950,678489,54.27,,,,,,,,54,2,Slider,1,4,1,4,4,1,1,4,Standard,Standard,187,0.003,0.031,,,,-0.031,,-3,-3,0.124,0.124,33,30,33,30,1,2,1,4,3,3,2.57,-0.36,-0.36,44.7,,,,,
SL,2026-04-09,83.1,-0.16,6.55,"Robert Jr., Luis",673357,688497,,swinging_strike,,,,,14,Swinging Strike,R,R,R,NYM,AZ,S,,,0,1,2026,0.6,-0.07,0.5629364113435003,1.1989130434495259,,,,0,8,Bot,,,,,,,0.4545658011637186,-121.09926734903311,-5.475068848509809,5.824005085601827,22.04955906987631,-32.03326377216978,3.310400263,1.670669291,,,,83.9,2228,6.6,823645,672515,545121,606466,699912,672695,694374,677950,678489,53.93,,,,,,,,65,2,Slider,1,7,1,7,7,1,1,7,Standard,Standard,94,-0.001,-0.055,54.9,7.9,,0.055,,-6,-6,0.009,0.009,30,28,30,29,1,3,4,1,4,1,3.34,-0.6,-0.6,74.1,12.209332449021428,-2.6130282121372086,34.44357696424005,45.61775355607719,31.269130649871652
FC,2026-04-09,88.4,1.12,6.06,"Lindor, Francisco",596019,593958,,ball,,,,,7,Ball,R,R,L,NYM,AZ,B,,,0,1,2026,0.44,0.84,-0.6934946424970403,1.471490887861172,,,,0,1,Bot,,,,,,,-5.283997715860815,-128.63868739722375,-6.681251005473542,5.957499049371596,25.207839834906697,-21.630487621502148,3.107668963,1.568356299,,,,88.6,2253,6.3,823645,543510,545121,606466,699912,672695,694374,677950,678489,54.23,,,,,,,,4,2,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,155,0.002,0.031,,,,-0.031,,0,0,0.545,0.545,33,32,33,33,1,0,6,1,6,1,2.06,0.44,-0.44,43.9,,,,,
CH,2026-04-09,84.1,1.14,6.13,"Lindor, Francisco",596019,593958,field_out,hit_into_play,,,,,9,"Francisco Lindor grounds out, shortstop Geraldo Perdomo to first baseman Ildemaro Vargas.",R,R,L,NYM,AZ,X,6,ground_ball,1,1,2026,1.65,0.47,0.728485082043617,1.6206884701122721,,,,0,1,Bot,104.68,150.16,,,,,-4.246457636293121,-122.35923098086629,-4.7740084690118,17.428597370422768,23.177519952280132,-26.753219432542384,3.107668963,1.568356299,23,93.3,-3,84,1779,6.2,823645,543510,545121,606466,699912,672695,694374,677950,678489,54.35,0.281,0.267,0,1,0,0,2,4,3,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,132,-0.021,-0.251,71.5,7.6,0.325,0.251,93.3,0,0,0.547,0.547,33,32,33,33,1,0,6,1,6,1,2.75,1.65,-1.65,43.3,13.158766353018256,3.44338820655361,33.861821826674316,40.491078070220425,29.666925861831263
SL,2026-04-09,86.9,-0.7,6.35,"Torrens, Luis",620443,664199,field_out,hit_into_play,,,,,14,"Luis Torrens grounds out, second baseman Ketel Marte to first baseman Ildemaro Vargas.",R,R,R,NYM,AZ,X,4,ground_ball,1,1,2026,0.9,0.37,1.0444212202685697,2.167722388638283,,,,0,7,Bot,148.77,151.18,,,,,2.260024096615539,-126.55525238892517,-4.388762411654675,9.201858004357815,25.20969784379084,-27.542042724682876,3.178756562,1.604232283,83,69.6,7,86.8,2186,6.1,823645,672515,545121,606466,699912,672695,694374,677950,678489,54.37,0.224,0.202,0,1,0,0,2,54,3,Slider,1,4,1,4,4,1,1,4,Standard,Standard,164,-0.027,-0.251,70.9,7.5,0.24,0.251,88.0,-3,-3,0.127,0.127,33,30,33,30,1,2,1,4,3,3,2.64,-0.9,-0.9,50.8,19.809077618828994,8.103978541974703,22.140241417604756,50.30366302364756,29.354627544956493
SL,2026-04-09,82.5,0.02,6.47,"Robert Jr., Luis",673357,688497,,ball,,,,,14,Ball,R,R,R,NYM,AZ,B,,,0,2,2026,0.6,-0.38,1.5340992096753705,0.7654611895539531,,,,0,8,Bot,,,,,,,2.2282558647861945,-120.0539542716875,-5.456132865733498,5.347522398731679,23.151550008651743,-35.04962199459747,3.310400263,1.670669291,,,,83.4,2365,6.9,823645,672515,545121,606466,699912,672695,694374,677950,678489,53.63,,,,,,,,65,3,Slider,1,7,1,7,7,1,1,7,Standard,Standard,58,0.001,0.024,,,,-0.024,,-6,-6,0.008,0.008,30,28,30,29,1,3,4,1,4,1,3.73,-0.6,-0.6,75.3,,,,,
FC,2026-04-09,93.1,-0.84,6.29,"Young, Jared",676724,664199,field_out,hit_into_play,,,,,14,Jared Young grounds out to first baseman Ildemaro Vargas.,R,L,R,NYM,AZ,X,3,ground_ball,0,0,2026,-0.07,1.31,0.8437018806136154,2.328949731653118,,,,1,7,Bot,156.37,161.31,,,,,4.405491812970101,-135.4087063770035,-7.038956542756011,-1.8328133641339823,30.54388840326712,-14.762589559421157,3.280561024,1.655610236,50,79.9,2,92.9,2248,6.3,823645,672515,545121,606466,699912,672695,694374,677950,678489,54.24,0.231,0.233,0,1,0,0,2,55,1,Cutter,1,4,1,4,4,1,1,4,Standard,Standard,209,-0.019,-0.254,77.2,7.2,0.282,0.254,88.0,-3,-3,0.1,0.1,33,30,33,31,1,0,1,2,3,1,1.33,0.07,-0.07,42.3,5.363254724727716,-6.7201978286930775,34.04419889626605,27.03392562580008,30.029779737130557
CH,2026-04-09,84.1,1.12,6.13,"Bichette, Bo",666182,593958,,called_strike,,,,,8,Called Strike,R,R,L,NYM,AZ,S,,,0,0,2026,1.59,0.67,0.21013691081973374,1.6707374087469762,,,,1,1,Bot,,,,,,,-5.29146906001945,-122.22719428623867,-4.999351604104884,16.98797313594961,25.059879593197085,-24.688877394163033,3.162081693,1.595816929,,,,83.9,1846,6.3,823645,543510,545121,606466,699912,672695,694374,677950,678489,54.18,,,,,,,,5,1,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,131,-0.002,-0.039,,,,0.039,,0,0,0.526,0.526,33,28,33,28,1,0,6,1,6,1,2.57,1.59,-1.59,41.8,,,,,
