"﻿""pitch_type""",game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2026-04-19,93.4,-3.14,5.51,"Lindor, Francisco",596019,657097,,ball,,,,,11,Ball,R,L,R,CHC,NYM,B,,,0,0,2026,-1.02,1.53,-0.9290754494781777,3.165674600882519,620443,,,2,6,Top,,,,,,,7.891647580130617,-135.70247024610688,-3.4636078908225683,-14.437833605413017,32.35436062529962,-12.795437345992656,3.107668963,1.568356299,,,,92.9,2410,6.3,824691,608348,683737,663538,608324,621020,664023,691718,673548,54.19,,,,,,,,39,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,221,-0.001,0.028,,,,-0.028,,-1,1,0.351,0.649,32,32,33,33,1,2,2,1,,,1.11,1.02,-1.02,31.6,,,,,
CU,2026-04-19,83.8,2.47,6.26,"Taylor, Tyrone",621438,702303,,called_strike,,,,,5,Called Strike,R,R,L,CHC,NYM,S,,,0,0,2026,-0.33,-1.11,-0.09110527618369976,2.4857649880430426,,,,0,8,Top,,,,,,,-5.094111743441116,-121.85923322727504,0.18270107637939748,-2.2124279752471994,25.687011976973462,-43.45610547210782,3.231414042,1.630807087,,,,82.2,2507,5.4,824691,608348,683737,663538,608324,621020,664023,691718,673548,55.1,,,,,,,,53,1,Curveball,0,1,1,0,1,0,1,0,Standard,Standard,328,0.003,-0.039,,,,0.039,,-1,1,0.255,0.745,28,32,28,32,1,0,2,1,,,4.38,-0.33,0.33,53.5,,,,,
SI,2026-04-19,93.7,-1.64,5.97,"Benge, Carson",701807,665871,,called_strike,,,,,9,Called Strike,R,L,R,CHC,NYM,S,,,0,0,2026,-1.38,1.1,0.2828690886182301,2.002703555746308,,,,0,1,Top,,,,,,,8.03613429650792,-136.15199743133772,-6.769390419377778,-18.975180755736776,29.833455378433047,-17.20948340763243,3.259498032,1.644980315,,,,94,2027,6.6,824691,608348,683737,663538,608324,621020,664023,691718,673548,53.94,,,,,,,,1,1,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,213,0.003,-0.039,,,,0.039,,0,0,0.5,0.5,28,23,29,23,1,0,6,1,,,1.51,1.38,-1.38,50.8,,,,,
CU,2026-04-19,75.4,-0.23,6.28,"Vientos, Mark",668901,573204,,ball,,,,,13,Ball,R,R,L,CHC,NYM,B,,,0,0,2026,-0.42,-1.2,-0.36742973865611483,1.4770991192869287,,669004,,0,10,Top,,,,,,,0.48275840114542984,-109.76555106587708,-0.31446389192581337,-3.4681113929164895,22.78549066279733,-41.95700010990621,3.340239501,1.685728347,,,,74.6,2555,6.1,824691,608348,683737,663538,608324,621020,624424,691718,673548,54.44,,,,,,,,69,1,Curveball,1,1,1,1,1,1,1,1,Standard,Standard,328,0.162,0.032,,,,-0.032,,0,0,0.333,0.667,39,26,39,27,1,3,1,1,,,5.27,-0.42,0.42,62.4,,,,,
FF,2026-04-19,94.9,-1.17,6.09,"Bichette, Bo",666182,656686,,foul,,,,,12,Foul,R,R,R,CHC,NYM,S,,,0,0,2026,0.11,1.08,0.9074791503605567,3.55917108992285,,,,0,9,Top,,,,,,,5.089800403104365,-138.11162340987485,-3.225988010807389,0.22129167650850318,31.285259256489226,-17.79171255488622,3.162081693,1.595816929,,,,94.5,2396,6.1,824691,608348,683737,663538,608324,621020,664023,691718,673548,54.4,,,,,,,,60,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,201,0.002,-0.039,68.7,6.7,,0.039,,-1,1,0.165,0.835,30,28,31,28,1,3,,1,,,1.45,-0.11,-0.11,47.9,-3.614490688150365,19.175619785384946,24.551008323277074,46.50709112967528,13.06921562942436
FC,2026-04-19,90,-1.8,5.87,"Benge, Carson",701807,665871,,ball,,,,,14,Ball,R,L,R,CHC,NYM,B,,,0,1,2026,0.4,0.88,1.6582489474821749,1.2423444585942498,,,,0,1,Top,,,,,,,7.620401077102309,-130.70071038275898,-7.152459951154958,2.9057104891555965,28.363280085240977,-20.692168210022704,3.259498032,1.644980315,,,,90.1,2133,6.5,824691,608348,683737,663538,608324,621020,664023,691718,673548,53.96,,,,,,,,1,2,Cutter,0,0,0,0,0,0,0,0,Infield shade,Standard,180,-0.002,0.031,,,,-0.031,,0,0,0.503,0.497,28,23,29,23,1,0,6,1,,,1.95,-0.4,0.4,51.8,,,,,
FF,2026-04-19,93.9,2.35,6.12,"Taylor, Tyrone",621438,702303,,swinging_strike,,,,,3,Swinging Strike,R,R,L,CHC,NYM,S,,,0,1,2026,0.49,1.7,0.5358524288085814,2.784031224236128,,,,0,8,Top,,,,,,,-5.666401508726281,-136.4001235748359,-6.357808945457151,7.484098275219448,34.7699258510943,-9.84340512824257,3.231414042,1.630807087,,,,92.2,2483,5.7,824691,608348,683737,663538,608324,621020,664023,691718,673548,54.75,,,,,,,,53,2,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,153,0.006,-0.055,72.6,7.0,,0.055,,-1,1,0.258,0.742,28,32,28,32,1,0,2,1,,,0.93,0.49,-0.49,55.7,5.8721347265264034,10.35067183086265,33.80564433503911,44.317165063881326,18.86031956095551
FF,2026-04-19,93.5,-0.01,6.2,"Vientos, Mark",668901,573204,field_out,hit_into_play,,,,,5,Mark Vientos pops out to second baseman Nico Hoerner.,R,R,L,CHC,NYM,X,4,popup,1,0,2026,0.11,1.62,-0.2375558030159767,2.5658821580207007,,669004,,0,10,Top,132.59,139.24,,,,,-0.813479809393987,-135.87831010750406,-6.89866725120145,1.540118649583296,34.431802974365254,-10.803888005279637,3.340239501,1.685728347,155,85.5,56,92.5,2253,6.1,824691,608348,683737,663538,608324,621020,624424,691718,673548,54.4,0.011,0.01,0,1,0,0,3,69,2,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,160,0.114,-0.321,81.6,8.1,0.011,0.321,88.0,0,0,0.495,0.505,39,26,39,27,1,3,1,1,,,1.03,0.11,-0.11,55.0,20.346905654860986,-6.734314852678814,30.93622359203994,34.87639702701076,32.146966966220894
FF,2026-04-19,93.4,-2.92,5.48,"Lindor, Francisco",596019,657097,,foul,,,,,11,Foul,R,L,R,CHC,NYM,S,,,1,0,2026,-0.94,1.47,-0.8293170334930358,2.608690002144473,620443,,,2,6,Top,,,,,,,7.4260074144538,-135.68531212249346,-4.685227757064791,-13.30429237503056,31.33059335540537,-13.225801761757396,3.107668963,1.568356299,108,77.9,16,93.2,2466,6.4,824691,608348,683737,663538,608324,621020,664023,691718,673548,54.13,,,,,,,,39,2,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,217,0.003,-0.042,70.4,6.9,,0.042,88.0,-1,1,0.35,0.65,32,32,33,33,1,2,2,1,,,1.17,0.94,-0.94,32.7,-1.2498254101569541,25.74822751952506,31.399685861340483,44.52341853012913,14.491413237974086
ST,2026-04-19,86.3,-1.31,5.95,"Bichette, Bo",666182,656686,,foul,,,,,2,Foul,R,R,R,CHC,NYM,S,,,0,1,2026,0.84,0.24,0.2688163665035942,3.2517688679247456,,,,0,9,Top,,,,,,,1.9562306481509646,-125.75932366641933,-0.6029993727808949,8.607910348869467,22.35073736766743,-29.701244024904458,3.162081693,1.595816929,,,,86,2503,5.8,824691,608348,683737,663538,608324,621020,664023,691718,673548,54.73,,,,,,,,60,2,Sweeper,0,1,1,0,1,0,1,0,Standard,Standard,98,0.004,-0.055,74.2,6.9,,0.055,,-1,1,0.167,0.833,30,28,31,28,1,3,,1,,,2.78,-0.84,-0.84,38.8,3.6280167349670114,2.4052072424269855,27.90841112367588,36.79578682415439,26.651568988139164
