"﻿""pitch_type""",game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2026-04-12,97.8,-2.4,5.9,"Lindor, Francisco",596019,665660,,ball,,,,,11,Ball,R,L,R,NYM,ATH,B,,,0,0,2026,-1.11,1.35,-1.8776725851194198,3.885106175660145,,,621438,2,8,Bot,,,,,,,3.9398401968304047,-142.30511378384193,-2.867714745268321,-15.924842735271167,36.11673130305717,-13.484572136933574,3.107668963,1.568356299,,,,96.3,2269,5.7,823642,669127,701762,643446,691777,687231,691016,672016,671732,54.83,,,,,,,,59,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,224,0.006,0.035,,,,-0.035,,-1,-1,0.233,0.233,27,32,27,33,1,3,2,1,2,1,1.05,1.11,-1.11,23.9,,,,,
FF,2026-04-12,93.8,2.05,6.25,"Vientos, Mark",668901,663687,,swinging_strike,,,,,6,Swinging Strike,R,R,L,NYM,ATH,S,,,0,0,2026,1.09,1.46,0.6332766461522756,2.3690529647248044,620443,,593871,2,6,Bot,,,,,,,-6.090717482693746,-136.17457606597694,-7.277741398249151,14.959027221390283,34.061721131360805,-12.591425600209341,3.340239501,1.685728347,,,,93.4,2381,6.5,823642,669127,701762,643446,691777,687231,691016,672016,671732,53.99,,,,,,,,46,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,147,-0.013,-0.035,73.1,6.8,,0.035,,-1,-1,0.396,0.396,29,26,30,27,1,0,3,1,2,1,1.17,1.09,-1.09,57.6,-0.9944985693475618,31.58572674752017,35.190859470860005,44.484326130469114,10.139565979227307
FC,2026-04-12,91,-1.66,6,"Polanco, Jorge",593871,669270,,ball,,,,,14,Ball,R,L,R,NYM,ATH,B,,,0,0,2026,-0.05,0.77,1.4545621673356486,2.035904995672074,,,,0,9,Bot,,,,,,,7.926118785616082,-132.3945439532502,-5.649812273590482,-2.0122370298107115,23.068084852741606,-22.14556667893344,3.191043307,1.610433071,,,,92.8,2378,6.9,823642,669127,701762,643446,691777,687231,691016,672016,671732,53.56,,,,,,,,63,1,Cutter,0,1,0,1,1,0,0,1,Standard,Standard,196,0.013,0.041,,,,-0.041,,-1,-1,0.204,0.204,31,32,31,33,1,3,1,1,3,1,1.94,0.05,-0.05,29.9,,,,,
FF,2026-04-12,88.5,-2.48,5,"Semien, Marcus",543760,605130,,called_strike,,,,,3,Called Strike,R,R,R,NYM,ATH,S,,,0,0,2026,-0.06,0.87,0.6499091406434789,3.0431564248226692,,,,2,7,Bot,,,,,,,7.75099645988799,-128.7573644552166,-0.3944810541109821,-2.188932750082721,26.121971994683797,-22.583312310143466,3.212106299,1.621062992,,,,89.6,2258,6.9,823642,669127,701762,643446,691777,687231,691016,672016,671732,53.56,,,,,,,,52,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,211,-0.004,-0.043,,,,0.043,,-1,-1,0.279,0.279,33,35,34,36,1,2,2,1,3,1,2.03,0.06,0.06,20.7,,,,,
SI,2026-04-12,90.6,-1.1,6.14,"Lindor, Francisco",596019,650644,,ball,,,,,11,Ball,R,L,R,NYM,ATH,B,,,0,0,2026,-1.11,1.15,-1.1821607100450189,3.097270742076421,,,,0,1,Bot,,,,,,,2.1693508656315568,-131.9364779421375,-3.9372235980077375,-13.44942340268128,28.27536607784196,-18.07775771342128,3.107668963,1.568356299,,,,89.5,2324,5.6,823642,669127,701762,643446,691777,687231,691016,672016,671732,54.92,,,,,,,,5,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,213,0.003,0.041,,,,-0.041,,0,0,0.548,0.548,31,32,31,33,1,0,5,1,5,1,1.62,1.11,-1.11,38.8,,,,,
SI,2026-04-12,90.7,-1.04,6.1,"Lindor, Francisco",596019,650644,,swinging_strike,,,,,6,Swinging Strike,R,L,R,NYM,ATH,S,,,1,0,2026,-1.15,1.06,0.5398041262130719,2.061086499278182,,,,0,1,Bot,,,,,,,6.302704805942536,-131.8006469421371,-6.131952034243954,-14.784468511981888,29.03910458028811,-18.71842019847463,3.107668963,1.568356299,,,,89.4,45,5.6,823642,669127,701762,643446,691777,687231,691016,672016,671732,54.89,,,,,,,,5,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,215,-0.004,-0.05,75.3,8.6,,0.05,,0,0,0.551,0.551,31,32,31,33,1,0,5,1,5,1,1.73,1.15,-1.15,34.7,29.317274735503887,-37.995635612425986,37.90863310193191,30.861244192950736,50.39381933867202
ST,2026-04-12,80,-2.85,4.84,"Semien, Marcus",543760,605130,field_out,hit_into_play,,,,,5,Marcus Semien flies out to left fielder Tyler Soderstrom.,R,R,R,NYM,ATH,X,7,fly_ball,0,1,2026,1.58,0.62,0.14908717897769264,2.3998406993090673,,,,2,7,Bot,73.71,63.28,,,,,3.536258326623593,-116.54764947159089,0.27648093492510517,13.838337205102876,20.117152696043124,-26.70961956530336,3.212106299,1.621062992,359,99.7,36,80.8,2521,6.6,823642,669127,701762,643446,691777,687231,691016,672016,671732,53.9,0.34,0.651,0,1,0,0,5,52,2,Sweeper,0,1,0,1,1,0,0,1,Standard,Standard,98,-0.02,-0.217,71.9,7.8,1.266,0.217,99.7,-1,-1,0.275,0.275,33,35,34,36,1,2,2,1,3,1,2.91,-1.58,-1.58,16.8,16.382735312534855,-7.477292706024718,34.83437063382063,32.58400732604806,35.980613577651226
FF,2026-04-12,97.1,-2.31,5.76,"Lindor, Francisco",596019,665660,,ball,,,,,12,Ball,R,L,R,NYM,ATH,B,,,1,0,2026,-1.1,1.5,1.0515178066179822,3.37998164661301,,,621438,2,8,Bot,,,,,,,11.33722231714535,-140.84861990698047,-4.010933204536195,-17.481519189023327,36.73246755694724,-11.618243334932771,3.107668963,1.568356299,,,,95.5,2343,5.9,823642,669127,701762,643446,691777,687231,691016,672016,671732,54.6,,,,,,,,59,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,229,0.011,0.048,,,,-0.048,,-1,-1,0.239,0.239,27,32,27,33,1,3,2,1,2,1,0.97,1.1,-1.1,21.9,,,,,
FF,2026-04-12,94.4,1.83,6.27,"Vientos, Mark",668901,663687,field_out,hit_into_play,,,,,14,Mark Vientos flies out to right fielder Lawrence Butler.,R,R,L,NYM,ATH,X,9,fly_ball,0,1,2026,1.23,1.48,0.8775758390487831,1.8946124589043176,620443,,593871,2,6,Bot,193,112.27,,,,,-5.241234019356308,-137.02677705046491,-8.674206036509384,16.680532960041543,35.00656634878985,-11.7446799548927,3.340239501,1.685728347,272,83.3,32,93.7,2490,6.4,823642,669127,701762,643446,691777,687231,691016,672016,671732,54.13,0.029,0.031,0,1,0,0,3,46,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,151,-0.075,-0.237,73.3,7.8,0.05,0.237,88.0,-1,-1,0.383,0.383,29,26,30,27,1,0,3,1,2,1,1.12,1.23,-1.23,59.0,8.324583967668639,9.584144441812697,33.830996443649376,46.28332236313806,21.52229963111385
SI,2026-04-12,94.3,-1.29,6.08,"Polanco, Jorge",593871,669270,field_out,hit_into_play,,,,,7,"Jorge Polanco grounds out, second baseman Jeff McNeil to first baseman Nick Kurtz.",R,L,R,NYM,ATH,X,4,ground_ball,1,0,2026,-1.2,0.37,-0.33439191566936133,1.5089032985472226,,,,0,9,Bot,142.48,159.27,,,,,5.216783556826678,-137.27801810857977,-6.869103465883415,-16.364662977522887,27.81135367183548,-26.290871561066915,3.191043307,1.610433071,3,63.1,-32,95.5,2226,6.7,823642,669127,701762,643446,691777,687231,691016,672016,671732,53.75,0.057,0.051,0,1,0,0,2,63,2,Sinker,0,1,0,1,1,0,0,1,Standard,Standard,219,-0.102,-0.301,72.6,6.9,0.058,0.301,88.0,-1,-1,0.217,0.217,31,32,31,33,1,3,1,1,3,1,2.18,1.2,-1.2,31.2,-5.6234298314016105,4.808412538534379,34.30886037753112,39.986950600712646,22.51298986437851
